canonical_code,variant_key,variant_label,print_id,release_set_name,image_path,is_base,is_sp,is_tr,is_alt,is_manga_rare,is_golden_manga_rare,is_illustration_rare
OP01-013,parallel 3,Parallel 3,OP01-013_p3,Other Product Card,OP01/parallel/OP01-013_p3.png,0,0,0,0,0,0,0
OP01-013,parallel 4,Parallel 4,OP01-013_p4,Other Product Card,OP01/parallel/OP01-013_p4.png,0,0,0,0,0,0,0
OP01-014,base,Base,OP01-014,Romance Dawn,,1,0,0,0,0,0,0
OP01-014,parallel 1,Parallel 1,OP01-014_p1,Other Product Card,OP01/parallel/OP01-014_p1.png,0,0,0,0,0,0,0
OP01-015,base,Base,OP01-015,Romance Dawn,,1,0,0,0,0,0,0
OP01-015,parallel 1,Parallel 1,OP01-015_p1,Promotion Card,OP01/parallel/OP01-015_p1.png,0,0,0,0,0,0,0
OP01-016,base,Base,OP01-016,Romance Dawn,,1,0,0,0,0,0,0
OP01-016,parallel 1,Parallel 1,OP01-016_p1,Romance Dawn,OP01/parallel/OP01-016_p1.png,0,0,0,0,0,0,0
OP01-016,parallel 2,Parallel 2,OP01-016_p2,Other Product Card,OP01/parallel/OP01-016_p2.png,0,0,0,0,0,0,0
OP01-016,parallel 3,Parallel 3,OP01-016_p3,The Three Captains,OP01/parallel/OP01-016_p3.png,0,0,0,0,0,0,0
OP01-016,parallel 4,Parallel 4,OP01-016_p4,Awakening Of The New Era,OP01/parallel/OP01-016_p4.png,0,0,0,0,0,0,0
OP01-016,parallel 5,Parallel 5,OP01-016_p5,Other Product Card,OP01/parallel/OP01-016_p5.png,0,0,0,0,0,0,0
OP01-016,parallel 7,Parallel 7,OP01-016_p7,Other Product Card,OP01/parallel/OP01-016_p7.png,0,0,0,0,0,0,0
OP01-016,parallel 8,Parallel 8,OP01-016_p8,One Piece Card The Best,OP01/parallel/OP01-016_p8.png,0,0,0,0,0,0,0
OP01-017,base,Base,OP01-017,Romance Dawn,,1,0,0,0,0,0,0
OP01-017,parallel 1,Parallel 1,OP01-017_p1,Other Product Card,OP01/parallel/OP01-017_p1.png,0,0,0,0,0,0,0
OP01-017,parallel 2,Parallel 2,OP01-017_p2,Other Product Card,OP01/parallel/OP01-017_p2.png,0,0,0,0,0,0,0
OP01-021,base,Base,OP01-021,Romance Dawn,,1,0,0,0,0,0,0
OP01-021,parallel 1,Parallel 1,OP01-021_p1,Other Product Card,OP01/parallel/OP01-021_p1.png,0,0,0,0,0,0,0
OP01-021,parallel 2,Parallel 2,OP01-021_p2,Promotion Card,OP01/parallel/OP01-021_p2.png,0,0,0,0,0,0,0
OP01-021,parallel 3,Parallel 3,OP01-021_p3,Other Product Card,OP01/parallel/OP01-021_p3.png,0,0,0,0,0,0,0
OP01-022,base,Base,OP01-022,Romance Dawn,,1,0,0,0,0,0,0
OP01-022,parallel 1,Parallel 1,OP01-022_p1,Other Product Card,OP01/parallel/OP01-022_p1.png,0,0,0,0,0,0,0
OP01-024,base,Base,OP01-024,Romance Dawn,,1,0,0,0,0,0,0
OP01-024,parallel 1,Parallel 1,OP01-024_p1,Romance Dawn,OP01/parallel/OP01-024_p1.png,0,0,0,0,0,0,0
OP01-024,parallel 3,Parallel 3,OP01-024_p3,One Piece Card The Best,OP01/parallel/OP01-024_p3.png,0,0,0,0,0,0,0
OP01-024,r1,R1,OP01-024_r1,One Piece Card The Best,OP01/base/OP01-024_r1.png,0,0,0,0,0,0,0
OP01-025,base,Base,OP01-025,Romance Dawn,,1,0,0,0,0,0,0
OP01-025,parallel 1,Parallel 1,OP01-025_p1,Romance Dawn,OP01/parallel/OP01-025_p1.png,0,0,0,0,0,0,0
OP01-025,parallel 2,Parallel 2,OP01-025_p2,The Three Captains,OP01/parallel/OP01-025_p2.png,0,0,0,0,0,0,0
OP01-025,parallel 3,Parallel 3,OP01-025_p3,Other Product Card,OP01/parallel/OP01-025_p3.png,0,0,0,0,0,0,0
OP01-029,base,Base,OP01-029,Romance Dawn,,1,0,0,0,0,0,0
OP01-029,parallel 2,Parallel 2,OP01-029_p2,One Piece Card The Best,OP01/parallel/OP01-029_p2.png,0,0,0,0,0,0,0
OP01-029,parallel 3,Parallel 3,OP01-029_p3,One Piece Card The Best,OP01/parallel/OP01-029_p3.png,0,0,0,0,0,0,0
OP01-029,parallel 4,Parallel 4,OP01-029_p4,Other Product Card,OP01/parallel/OP01-029_p4.png,0,0,0,0,0,0,0
OP01-029,r1,R1,OP01-029_r1,One Piece Card The Best,OP01/base/OP01-029_r1.png,0,0,0,0,0,0,0
OP01-030,base,Base,OP01-030,Romance Dawn,,1,0,0,0,0,0,0
OP01-030,parallel 1,Parallel 1,OP01-030_p1,Other Product Card,OP01/parallel/OP01-030_p1.png,0,0,0,0,0,0,0
OP01-031,base,Base,OP01-031,Romance Dawn,,1,0,0,0,0,0,0
OP01-031,parallel 1,Parallel 1,OP01-031_p1,Romance Dawn,OP01/parallel/OP01-031_p1.png,0,0,0,0,0,0,0
OP01-033,base,Base,OP01-033,Romance Dawn,,1,0,0,0,0,0,0
OP01-033,parallel 1,Parallel 1,OP01-033_p1,Promotion Card,OP01/parallel/OP01-033_p1.png,0,0,0,0,0,0,0
OP01-033,parallel 3,Parallel 3,OP01-033_p3,One Piece Card The Best,OP01/parallel/OP01-033_p3.png,0,0,0,0,0,0,0
OP01-033,parallel 4,Parallel 4,OP01-033_p4,One Piece Card The Best,OP01/parallel/OP01-033_p4.png,0,0,0,0,0,0,0
OP01-033,parallel 5,Parallel 5,OP01-033_p5,One Piece Card The Best,OP01/parallel/OP01-033_p5.png,0,0,0,0,0,0,0
OP01-033,parallel 6,Parallel 6,OP01-033_p6,Other Product Card,OP01/parallel/OP01-033_p6.png,0,0,0,0,0,0,0
OP01-033,r1,R1,OP01-033_r1,One Piece Card The Best,OP01/base/OP01-033_r1.png,0,0,0,0,0,0,0
OP01-034,base,Base,OP01-034,Romance Dawn,,1,0,0,0,0,0,0
OP01-034,parallel 1,Parallel 1,OP01-034_p1,Romance Dawn,OP01/parallel/OP01-034_p1.png,0,0,0,0,0,0,0
OP01-035,base,Base,OP01-035,Romance Dawn,,1,0,0,0,0,0,0
OP01-035,parallel 1,Parallel 1,OP01-035_p1,Promotion Card,OP01/parallel/OP01-035_p1.png,0,0,0,0,0,0,0
OP01-035,parallel 2,Parallel 2,OP01-035_p2,500 Years In The Future,OP01/parallel/OP01-035_p2.png,0,0,0,0,0,0,0
OP01-035,parallel 3,Parallel 3,OP01-035_p3,Other Product Card,OP01/parallel/OP01-035_p3.png,0,0,0,0,0,0,0
OP01-039,base,Base,OP01-039,Romance Dawn,,1,0,0,0,0,0,0
OP01-039,parallel 1,Parallel 1,OP01-039_p1,One Piece Card The Best Vol.2,OP01/parallel/OP01-039_p1.png,0,0,0,0,0,0,0
OP01-039,r1,R1,OP01-039_r1,One Piece Card The Best Vol.2,OP01/base/OP01-039_r1.png,0,0,0,0,0,0,0
OP01-040,base,Base,OP01-040,Romance Dawn,,1,0,0,0,0,0,0
OP01-040,parallel 1,Parallel 1,OP01-040_p1,Romance Dawn,OP01/parallel/OP01-040_p1.png,0,0,0,0,0,0,0
OP01-041,base,Base,OP01-041,Romance Dawn,,1,0,0,0,0,0,0
OP01-041,parallel 1,Parallel 1,OP01-041_p1,Promotion Card,OP01/parallel/OP01-041_p1.png,0,0,0,0,0,0,0
OP01-041,parallel 3,Parallel 3,OP01-041_p3,One Piece Card The Best,OP01/parallel/OP01-041_p3.png,0,0,0,0,0,0,0
OP01-041,parallel 4,Parallel 4,OP01-041_p4,One Piece Card The Best,OP01/parallel/OP01-041_p4.png,0,0,0,0,0,0,0
OP01-041,parallel 5,Parallel 5,OP01-041_p5,One Piece Card The Best,OP01/parallel/OP01-041_p5.png,0,0,0,0,0,0,0
OP01-041,r1,R1,OP01-041_r1,One Piece Card The Best,OP01/base/OP01-041_r1.png,0,0,0,0,0,0,0
OP01-047,base,Base,OP01-047,Romance Dawn,,1,0,0,0,0,0,0
OP01-047,parallel 1,Parallel 1,OP01-047_p1,Romance Dawn,OP01/parallel/OP01-047_p1.png,0,0,0,0,0,0,0
OP01-047,parallel 2,Parallel 2,OP01-047_p2,Kingdoms Of Intrigue,OP01/parallel/OP01-047_p2.png,0,0,0,0,0,0,0
OP01-047,parallel 4,Parallel 4,OP01-047_p4,One Piece Card The Best,OP01/parallel/OP01-047_p4.png,0,0,0,0,0,0,0
OP01-047,r1,R1,OP01-047_r1,One Piece Card The Best,OP01/base/OP01-047_r1.png,0,0,0,0,0,0,0
OP01-048,base,Base,OP01-048,Romance Dawn,,1,0,0,0,0,0,0
OP01-048,parallel 1,Parallel 1,OP01-048_p1,Romance Dawn,OP01/parallel/OP01-048_p1.png,0,0,0,0,0,0,0
OP01-051,base,Base,OP01-051,Romance Dawn,,1,0,0,0,0,0,0
OP01-051,parallel 1,Parallel 1,OP01-051_p1,Romance Dawn,OP01/parallel/OP01-051_p1.png,0,0,0,0,0,0,0
OP01-051,parallel 2,Parallel 2,OP01-051_p2,Pillars Of Strength,OP01/parallel/OP01-051_p2.png,0,0,0,0,0,0,0
OP01-051,parallel 4,Parallel 4,OP01-051_p4,One Piece Card The Best,OP01/parallel/OP01-051_p4.png,0,0,0,0,0,0,0
OP01-051,r1,R1,OP01-051_r1,One Piece Card The Best,OP01/base/OP01-051_r1.png,0,0,0,0,0,0,0
OP01-052,base,Base,OP01-052,Romance Dawn,,1,0,0,0,0,0,0
OP01-052,parallel 1,Parallel 1,OP01-052_p1,Promotion Card,OP01/parallel/OP01-052_p1.png,0,0,0,0,0,0,0
OP01-052,parallel 3,Parallel 3,OP01-052_p3,One Piece Card The Best,OP01/parallel/OP01-052_p3.png,0,0,0,0,0,0,0
OP01-052,parallel 4,Parallel 4,OP01-052_p4,One Piece Card The Best,OP01/parallel/OP01-052_p4.png,0,0,0,0,0,0,0
OP01-052,r1,R1,OP01-052_r1,One Piece Card The Best,OP01/base/OP01-052_r1.png,0,0,0,0,0,0,0
OP01-055,base,Base,OP01-055,Romance Dawn,,1,0,0,0,0,0,0
OP01-055,parallel 1,Parallel 1,OP01-055_p1,One Piece Card The Best Vol.2,OP01/parallel/OP01-055_p1.png,0,0,0,0,0,0,0
OP01-055,r1,R1,OP01-055_r1,One Piece Card The Best Vol.2,OP01/base/OP01-055_r1.png,0,0,0,0,0,0,0
OP01-057,base,Base,OP01-057,Romance Dawn,,1,0,0,0,0,0,0
OP01-057,parallel 1,Parallel 1,OP01-057_p1,Other Product Card,OP01/parallel/OP01-057_p1.png,0,0,0,0,0,0,0
OP01-060,base,Base,OP01-060,Romance Dawn,,1,0,0,0,0,0,0
OP01-060,parallel 1,Parallel 1,OP01-060_p1,Romance Dawn,OP01/parallel/OP01-060_p1.png,0,0,0,0,0,0,0
OP01-060,parallel 2,Parallel 2,OP01-060_p2,Blue Donquixote Doflamingo,OP01/parallel/OP01-060_p2.png,0,0,0,0,0,0,0
OP01-061,base,Base,OP01-061,Romance Dawn,,1,0,0,0,0,0,0
OP01-061,parallel 1,Parallel 1,OP01-061_p1,Romance Dawn,OP01/parallel/OP01-061_p1.png,0,0,0,0,0,0,0
OP01-062,base,Base,OP01-062,Romance Dawn,,1,0,0,0,0,0,0
OP01-062,parallel 1,Parallel 1,OP01-062_p1,Romance Dawn,OP01/parallel/OP01-062_p1.png,0,0,0,0,0,0,0
OP01-064,base,Base,OP01-064,Romance Dawn,,1,0,0,0,0,0,0
OP01-064,parallel 1,Parallel 1,OP01-064_p1,Romance Dawn,OP01/parallel/OP01-064_p1.png,0,0,0,0,0,0,0
OP01-067,base,Base,OP01-067,Romance Dawn,,1,0,0,0,0,0,0
OP01-067,parallel 1,Parallel 1,OP01-067_p1,Romance Dawn,OP01/parallel/OP01-067_p1.png,0,0,0,0,0,0,0
OP01-070,base,Base,OP01-070,Romance Dawn,,1,0,0,0,0,0,0
OP01-070,parallel 1,Parallel 1,OP01-070_p1,Romance Dawn,OP01/parallel/OP01-070_p1.png,0,0,0,0,0,0,0
OP01-070,parallel 2,Parallel 2,OP01-070_p2,Promotion Card,OP01/parallel/OP01-070_p2.png,0,0,0,0,0,0,0
OP01-070,parallel 4,Parallel 4,OP01-070_p4,One Piece Card The Best,OP01/parallel/OP01-070_p4.png,0,0,0,0,0,0,0
OP01-070,r1,R1,OP01-070_r1,One Piece Card The Best,OP01/base/OP01-070_r1.png,0,0,0,0,0,0,0
OP01-073,base,Base,OP01-073,Romance Dawn,,1,0,0,0,0,0,0
OP01-073,parallel 1,Parallel 1,OP01-073_p1,Romance Dawn,OP01/parallel/OP01-073_p1.png,0,0,0,0,0,0,0
OP01-073,parallel 2,Parallel 2,OP01-073_p2,500 Years In The Future,OP01/parallel/OP01-073_p2.png,0,0,0,0,0,0,0
OP01-073,r1,R1,OP01-073_r1,Blue Donquixote Doflamingo,OP01/base/OP01-073_r1.png,0,0,0,0,0,0,0
OP01-077,base,Base,OP01-077,Romance Dawn,,1,0,0,0,0,0,0
OP01-077,parallel 1,Parallel 1,OP01-077_p1,Romance Dawn,OP01/parallel/OP01-077_p1.png,0,0,0,0,0,0,0
OP01-078,base,Base,OP01-078,Romance Dawn,,1,0,0,0,0,0,0
OP01-078,parallel 1,Parallel 1,OP01-078_p1,Romance Dawn,OP01/parallel/OP01-078_p1.png,0,0,0,0,0,0,0
OP01-078,parallel 2,Parallel 2,OP01-078_p2,Kingdoms Of Intrigue,OP01/parallel/OP01-078_p2.png,0,0,0,0,0,0,0
OP01-078,parallel 4,Parallel 4,OP01-078_p4,One Piece Card The Best,OP01/parallel/OP01-078_p4.png,0,0,0,0,0,0,0
OP01-078,r1,R1,OP01-078_r1,One Piece Card The Best,OP01/base/OP01-078_r1.png,0,0,0,0,0,0,0
OP01-086,base,Base,OP01-086,Romance Dawn,,1,0,0,0,0,0,0
OP01-086,r1,R1,OP01-086_r1,Blue Donquixote Doflamingo,OP01/base/OP01-086_r1.png,0,0,0,0,0,0,0
OP01-091,base,Base,OP01-091,Romance Dawn,,1,0,0,0,0,0,0
OP01-091,parallel 1,Parallel 1,OP01-091_p1,Romance Dawn,OP01/parallel/OP01-091_p1.png,0,0,0,0,0,0,0
OP01-093,base,Base,OP01-093,Romance Dawn,,1,0,0,0,0,0,0
OP01-093,parallel 1,Parallel 1,OP01-093_p1,Romance Dawn,OP01/parallel/OP01-093_p1.png,0,0,0,0,0,0,0
OP01-094,base,Base,OP01-094,Romance Dawn,,1,0,0,0,0,0,0
OP01-094,parallel 1,Parallel 1,OP01-094_p1,Romance Dawn,OP01/parallel/OP01-094_p1.png,0,0,0,0,0,0,0
OP01-096,base,Base,OP01-096,Romance Dawn,,1,0,0,0,0,0,0
OP01-096,parallel 1,Parallel 1,OP01-096_p1,Romance Dawn,OP01/parallel/OP01-096_p1.png,0,0,0,0,0,0,0
OP01-097,base,Base,OP01-097,Romance Dawn,,1,0,0,0,0,0,0
OP01-097,parallel 1,Parallel 1,OP01-097_p1,Romance Dawn,OP01/parallel/OP01-097_p1.png,0,0,0,0,0,0,0
OP01-101,base,Base,OP01-101,Romance Dawn,,1,0,0,0,0,0,0
OP01-101,parallel 1,Parallel 1,OP01-101_p1,Promotion Card,OP01/parallel/OP01-101_p1.png,0,0,0,0,0,0,0
OP01-102,base,Base,OP01-102,Romance Dawn,,1,0,0,0,0,0,0
OP01-102,parallel 1,Parallel 1,OP01-102_p1,Romance Dawn,OP01/parallel/OP01-102_p1.png,0,0,0,0,0,0,0
OP01-109,base,Base,OP01-109,Romance Dawn,,1,0,0,0,0,0,0
OP01-109,parallel 1,Parallel 1,OP01-109_p1,Romance Dawn,OP01/parallel/OP01-109_p1.png,0,0,0,0,0,0,0
OP01-120,base,Base,OP01-120,Romance Dawn,,1,0,0,0,0,0,0
OP01-120,parallel 1,Parallel 1,OP01-120_p1,Romance Dawn,OP01/parallel/OP01-120_p1.png,0,0,0,0,0,0,0
OP01-120,parallel 2,Parallel 2,OP01-120_p2,Romance Dawn,OP01/parallel/OP01-120_p2.png,0,0,0,0,0,0,0
OP01-120,parallel 5,Parallel 5,OP01-120_p5,One Piece Card The Best,OP01/parallel/OP01-120_p5.png,0,0,0,0,0,0,0
OP01-120,r1,R1,OP01-120_r1,One Piece Card The Best,OP01/base/OP01-120_r1.png,0,0,0,0,0,0,0
OP01-120,r2,R2,OP01-120_r2,One Piece Card The Best,OP01/base/OP01-120_r2.png,0,0,0,0,0,0,0
OP01-121,base,Base,OP01-121,Romance Dawn,,1,0,0,0,0,0,0
OP01-121,parallel 1,Parallel 1,OP01-121_p1,Romance Dawn,OP01/parallel/OP01-121_p1.png,0,0,0,0,0,0,0
OP01-121,parallel 2,Parallel 2,OP01-121_p2,Awakening Of The New Era,OP01/parallel/OP01-121_p2.png,0,0,0,0,0,0,0
OP01-121,parallel 4,Parallel 4,OP01-121_p4,One Piece Card The Best,OP01/parallel/OP01-121_p4.png,0,0,0,0,0,0,0
OP01-121,r1,R1,OP01-121_r1,One Piece Card The Best,OP01/base/OP01-121_r1.png,0,0,0,0,0,0,0
OP02-001,base,Base,OP02-001,Paramount War,,1,0,0,0,0,0,0
OP02-001,parallel 1,Parallel 1,OP02-001_p1,Paramount War,OP02/parallel/OP02-001_p1.png,0,0,0,0,0,0,0
OP02-001,parallel 2,Parallel 2,OP02-001_p2,Red Edward.newgate,OP02/parallel/OP02-001_p2.png,0,0,0,0,0,0,0
OP02-002,base,Base,OP02-002,Paramount War,,1,0,0,0,0,0,0
OP02-002,parallel 1,Parallel 1,OP02-002_p1,Paramount War,OP02/parallel/OP02-002_p1.png,0,0,0,0,0,0,0
OP02-004,base,Base,OP02-004,Paramount War,,1,0,0,0,0,0,0
OP02-004,parallel 1,Parallel 1,OP02-004_p1,Paramount War,OP02/parallel/OP02-004_p1.png,0,0,0,0,0,0,0
OP02-004,parallel 2,Parallel 2,OP02-004_p2,Kingdoms Of Intrigue,OP02/parallel/OP02-004_p2.png,0,0,0,0,0,0,0
OP02-004,parallel 4,Parallel 4,OP02-004_p4,One Piece Card The Best,OP02/parallel/OP02-004_p4.png,0,0,0,0,0,0,0
OP02-004,r1,R1,OP02-004_r1,One Piece Card The Best,OP02/base/OP02-004_r1.png,0,0,0,0,0,0,0
OP02-005,base,Base,OP02-005,Paramount War,,1,0,0,0,0,0,0
OP02-005,parallel 1,Parallel 1,OP02-005_p1,One Piece Card The Best Vol.2,OP02/parallel/OP02-005_p1.png,0,0,0,0,0,0,0
OP02-005,parallel 2,Parallel 2,OP02-005_p2,Other Product Card,OP02/parallel/OP02-005_p2.png,0,0,0,0,0,0,0
OP02-005,r1,R1,OP02-005_r1,One Piece Card The Best Vol.2,OP02/base/OP02-005_r1.png,0,0,0,0,0,0,0
OP02-008,base,Base,OP02-008,Paramount War,,1,0,0,0,0,0,0
OP02-008,r1,R1,OP02-008_r1,Red Edward.newgate,OP02/base/OP02-008_r1.png,0,0,0,0,0,0,0
OP02-009,base,Base,OP02-009,Paramount War,,1,0,0,0,0,0,0
OP02-009,parallel 1,Parallel 1,OP02-009_p1,Paramount War,OP02/parallel/OP02-009_p1.png,0,0,0,0,0,0,0
OP02-013,base,Base,OP02-013,Paramount War,,1,0,0,0,0,0,0
OP02-013,parallel 1,Parallel 1,OP02-013_p1,Paramount War,OP02/parallel/OP02-013_p1.png,0,0,0,0,0,0,0
OP02-013,parallel 2,Parallel 2,OP02-013_p2,Paramount War,OP02/parallel/OP02-013_p2.png,0,0,0,0,0,0,0
OP02-013,parallel 3,Parallel 3,OP02-013_p3,Two Legends,OP02/parallel/OP02-013_p3.png,0,0,0,0,0,0,0
OP02-013,parallel 5,Parallel 5,OP02-013_p5,Other Product Card,OP02/parallel/OP02-013_p5.png,0,0,0,0,0,0,0
OP02-013,r1,R1,OP02-013_r1,One Piece Card The Best,OP02/base/OP02-013_r1.png,0,0,0,0,0,0,0
OP02-015,base,Base,OP02-015,Paramount War,,1,0,0,0,0,0,0
OP02-015,parallel 1,Parallel 1,OP02-015_p1,Other Product Card,OP02/parallel/OP02-015_p1.png,0,0,0,0,0,0,0
OP02-015,parallel 3,Parallel 3,OP02-015_p3,One Piece Card The Best,OP02/parallel/OP02-015_p3.png,0,0,0,0,0,0,0
OP02-015,parallel 4,Parallel 4,OP02-015_p4,One Piece Card The Best,OP02/parallel/OP02-015_p4.png,0,0,0,0,0,0,0
OP02-015,r1,R1,OP02-015_r1,One Piece Card The Best,OP02/base/OP02-015_r1.png,0,0,0,0,0,0,0
OP02-017,base,Base,OP02-017,Paramount War,,1,0,0,0,0,0,0
OP02-017,parallel 1,Parallel 1,OP02-017_p1,Paramount War,OP02/parallel/OP02-017_p1.png,0,0,0,0,0,0,0
OP02-018,base,Base,OP02-018,Paramount War,,1,0,0,0,0,0,0
OP02-018,parallel 1,Parallel 1,OP02-018_p1,Paramount War,OP02/parallel/OP02-018_p1.png,0,0,0,0,0,0,0
OP02-018,parallel 4,Parallel 4,OP02-018_p4,One Piece Card The Best,OP02/parallel/OP02-018_p4.png,0,0,0,0,0,0,0
OP02-018,parallel 5,Parallel 5,OP02-018_p5,One Piece Card The Best,OP02/parallel/OP02-018_p5.png,0,0,0,0,0,0,0
OP02-018,parallel 6,Parallel 6,OP02-018_p6,One Piece Card The Best,OP02/parallel/OP02-018_p6.png,0,0,0,0,0,0,0
OP02-018,r1,R1,OP02-018_r1,Red Edward.newgate,OP02/base/OP02-018_r1.png,0,0,0,0,0,0,0
OP02-018,r2,R2,OP02-018_r2,One Piece Card The Best,OP02/base/OP02-018_r2.png,0,0,0,0,0,0,0
OP02-019,base,Base,OP02-019,Paramount War,,1,0,0,0,0,0,0
OP02-019,r1,R1,OP02-019_r1,Red Edward.newgate,OP02/base/OP02-019_r1.png,0,0,0,0,0,0,0
OP02-022,base,Base,OP02-022,Paramount War,,1,0,0,0,0,0,0
OP02-022,parallel 1,Parallel 1,OP02-022_p1,Promotion Card,OP02/parallel/OP02-022_p1.png,0,0,0,0,0,0,0
OP02-023,base,Base,OP02-023,Paramount War,,1,0,0,0,0,0,0
OP02-023,r1,R1,OP02-023_r1,Red Edward.newgate,OP02/base/OP02-023_r1.png,0,0,0,0,0,0,0
OP02-025,base,Base,OP02-025,Paramount War,,1,0,0,0,0,0,0
OP02-025,parallel 1,Parallel 1,OP02-025_p1,Paramount War,OP02/parallel/OP02-025_p1.png,0,0,0,0,0,0,0
OP02-026,base,Base,OP02-026,Paramount War,,1,0,0,0,0,0,0
OP02-026,parallel 1,Parallel 1,OP02-026_p1,Paramount War,OP02/parallel/OP02-026_p1.png,0,0,0,0,0,0,0
OP02-028,base,Base,OP02-028,Paramount War,,1,0,0,0,0,0,0
OP02-028,parallel 1,Parallel 1,OP02-028_p1,Uta,OP02/parallel/OP02-028_p1.png,0,0,0,0,0,0,0
OP02-030,base,Base,OP02-030,Paramount War,,1,0,0,0,0,0,0
OP02-030,parallel 1,Parallel 1,OP02-030_p1,Paramount War,OP02/parallel/OP02-030_p1.png,0,0,0,0,0,0,0
OP02-031,base,Base,OP02-031,Paramount War,,1,0,0,0,0,0,0
OP02-031,parallel 1,Parallel 1,OP02-031_p1,Paramount War,OP02/parallel/OP02-031_p1.png,0,0,0,0,0,0,0
OP02-033,base,Base,OP02-033,Paramount War,,1,0,0,0,0,0,0
OP02-033,parallel 1,Parallel 1,OP02-033_p1,Uta,OP02/parallel/OP02-033_p1.png,0,0,0,0,0,0,0
OP02-034,base,Base,OP02-034,Paramount War,,1,0,0,0,0,0,0
OP02-034,parallel 1,Parallel 1,OP02-034_p1,Uta,OP02/parallel/OP02-034_p1.png,0,0,0,0,0,0,0
OP02-034,parallel 2,Parallel 2,OP02-034_p2,Promotion Card,OP02/parallel/OP02-034_p2.png,0,0,0,0,0,0,0
OP02-035,base,Base,OP02-035,Paramount War,,1,0,0,0,0,0,0
OP02-035,parallel 1,Parallel 1,OP02-035_p1,Promotion Card,OP02/parallel/OP02-035_p1.png,0,0,0,0,0,0,0
OP02-035,parallel 2,Parallel 2,OP02-035_p2,Uta,OP02/parallel/OP02-035_p2.png,0,0,0,0,0,0,0
OP02-036,base,Base,OP02-036,Paramount War,,1,0,0,0,0,0,0
OP02-036,parallel 1,Parallel 1,OP02-036_p1,Paramount War,OP02/parallel/OP02-036_p1.png,0,0,0,0,0,0,0
OP02-036,parallel 2,Parallel 2,OP02-036_p2,Other Product Card,OP02/parallel/OP02-036_p2.png,0,0,0,0,0,0,0
OP02-037,base,Base,OP02-037,Paramount War,,1,0,0,0,0,0,0
OP02-037,parallel 1,Parallel 1,OP02-037_p1,Uta,OP02/parallel/OP02-037_p1.png,0,0,0,0,0,0,0
OP02-039,base,Base,OP02-039,Paramount War,,1,0,0,0,0,0,0
OP02-039,parallel 1,Parallel 1,OP02-039_p1,Uta,OP02/parallel/OP02-039_p1.png,0,0,0,0,0,0,0
OP02-040,base,Base,OP02-040,Paramount War,,1,0,0,0,0,0,0
OP02-040,parallel 1,Parallel 1,OP02-040_p1,Uta,OP02/parallel/OP02-040_p1.png,0,0,0,0,0,0,0
OP02-041,base,Base,OP02-041,Paramount War,,1,0,0,0,0,0,0
OP02-041,parallel 1,Parallel 1,OP02-041_p1,Paramount War,OP02/parallel/OP02-041_p1.png,0,0,0,0,0,0,0
OP02-041,parallel 2,Parallel 2,OP02-041_p2,Uta,OP02/parallel/OP02-041_p2.png,0,0,0,0,0,0,0
OP02-043,base,Base,OP02-043,Paramount War,,1,0,0,0,0,0,0
OP02-043,parallel 1,Parallel 1,OP02-043_p1,Uta,OP02/parallel/OP02-043_p1.png,0,0,0,0,0,0,0
OP02-045,base,Base,OP02-045,Paramount War,,1,0,0,0,0,0,0
OP02-045,parallel 1,Parallel 1,OP02-045_p1,Uta,OP02/parallel/OP02-045_p1.png,0,0,0,0,0,0,0
OP02-049,base,Base,OP02-049,Paramount War,,1,0,0,0,0,0,0
OP02-049,parallel 1,Parallel 1,OP02-049_p1,Paramount War,OP02/parallel/OP02-049_p1.png,0,0,0,0,0,0,0
OP02-051,base,Base,OP02-051,Paramount War,,1,0,0,0,0,0,0
OP02-051,parallel 1,Parallel 1,OP02-051_p1,Paramount War,OP02/parallel/OP02-051_p1.png,0,0,0,0,0,0,0
OP02-054,base,Base,OP02-054,Paramount War,,1,0,0,0,0,0,0
OP02-054,r1,R1,OP02-054_r1,Blue Donquixote Doflamingo,OP02/base/OP02-054_r1.png,0,0,0,0,0,0,0
OP02-057,base,Base,OP02-057,Paramount War,,1,0,0,0,0,0,0
OP02-057,r1,R1,OP02-057_r1,Blue Donquixote Doflamingo,OP02/base/OP02-057_r1.png,0,0,0,0,0,0,0
OP02-058,base,Base,OP02-058,Paramount War,,1,0,0,0,0,0,0
OP02-058,parallel 1,Parallel 1,OP02-058_p1,Paramount War,OP02/parallel/OP02-058_p1.png,0,0,0,0,0,0,0
OP02-059,base,Base,OP02-059,Paramount War,,1,0,0,0,0,0,0
OP02-059,parallel 1,Parallel 1,OP02-059_p1,Paramount War,OP02/parallel/OP02-059_p1.png,0,0,0,0,0,0,0
OP02-059,parallel 2,Parallel 2,OP02-059_p2,Other Product Card,OP02/parallel/OP02-059_p2.png,0,0,0,0,0,0,0
OP02-062,base,Base,OP02-062,Paramount War,,1,0,0,0,0,0,0
OP02-062,parallel 1,Parallel 1,OP02-062_p1,Paramount War,OP02/parallel/OP02-062_p1.png,0,0,0,0,0,0,0
OP02-063,base,Base,OP02-063,Paramount War,,1,0,0,0,0,0,0
OP02-063,parallel 1,Parallel 1,OP02-063_p1,Promotion Card,OP02/parallel/OP02-063_p1.png,0,0,0,0,0,0,0
OP02-068,base,Base,OP02-068,Paramount War,,1,0,0,0,0,0,0
