cards_table_id,card_canonical_code,card_name,card_rarity,card_source,cv_card_variant_id,cv_card_variants_card_id,cv_print_id,cv_tcgplayer_product_id,cv_variant,cv_variant_label,cv_variant_source,cv_image_path,cv_image_url,printing_market_map_id,printing_id,printing_market_map_market_product_internal_fk,pmm_mapping_confidence,pmm_mapping_method,mp_market_products_internal_id,mp_market_product_id,mp_product_name,mp_clean_name,mp_ext_number,mp_rarity_market,mp_subtype,mp_market_product_source,mpr_market_prices_id,market_product_fk,mpr_low_price,mpr_mid_price,mpr_high_price,mpr_market_price,mpr_direct_low_price,mpr_listed_median_price,mpr_captured_at,mpr_mpr_source_name,print_id_trim,has_printing_market_map,has_market_product_via_map,has_market_price_via_chain,has_tcgplayer_column_price,has_variant_image_fields,has_image_assets_row,failure_stage
26,EB01-026,Prince Bellett,C,,97,26,EB01-026,,base,Base,official-cardlist,EB01/base/EB01-026.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-026.png?260305,2200,97,2742,HIGH,exact_code_plus_base_flag,2742,544556,Prince Bellett,Prince Bellett,EB01-026,C,,tcgcsv,2550,2742,0.01,0.15,1.58,0.05,,,2026-04-02 03:06:18,tcgcsv,EB01-026,1,1,1,0,1,0,missing_tcgplayer_product_id_only
27,EB01-027,Mr.1(Daz.Bonez),R,,99,27,EB01-027,,base,Base,official-cardlist,EB01/base/EB01-027.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-027.png?260305,1162,99,1597,HIGH,exact_code_plus_base_flag,1597,636548,Mr. 1 (Daz.Bonez) (Beginners Deck Party [ST-23] - [ST-28] Participation Pack),Mr 1 DazBonez Beginners Deck Party ST 23 ST 28 Participation Pack,EB01-027,R,,tcgcsv,1475,1597,0.2,0.5,20.0,0.46,,,2026-04-02 03:06:17,tcgcsv,EB01-027,1,1,1,0,1,0,missing_tcgplayer_product_id_only
27,EB01-027,Mr.1(Daz.Bonez),R,,101,27,EB01-027::alt,,alt,Alt,local-catalog,thumbs/EB01-027alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-027::alt,0,0,0,0,1,0,missing_printing_market_map
27,EB01-027,Mr.1(Daz.Bonez),R,,102,27,EB01-027_p1,,parallel_1,Parallel 1,official-cardlist,EB01/parallel/EB01-027_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-027_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-027_p1,0,0,0,0,1,0,missing_printing_market_map
28,EB01-028,Gum-Gum Champion Rifle,R,,103,28,EB01-028,,base,Base,official-cardlist,EB01/base/EB01-028.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-028.png?260305,2203,103,2745,HIGH,exact_code_plus_base_flag,2745,544559,Gum-Gum Champion Rifle,Gum Gum Champion Rifle,EB01-028,R,,tcgcsv,2553,2745,0.5,3.0,25.0,1.84,,,2026-04-02 03:06:18,tcgcsv,EB01-028,1,1,1,0,1,0,missing_tcgplayer_product_id_only
29,EB01-029,Sorry. I'm a Goner.,C,,105,29,EB01-029,,base,Base,official-cardlist,EB01/base/EB01-029.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-029.png?260305,2204,105,2746,HIGH,exact_code_plus_base_flag,2746,544560,Sorry. I'm a Goner.,Sorry Im a Goner,EB01-029,C,,tcgcsv,2554,2746,0.01,0.15,1.5,0.11,,,2026-04-02 03:06:18,tcgcsv,EB01-029,1,1,1,0,1,0,missing_tcgplayer_product_id_only
30,EB01-030,Loguetown,C,,107,30,EB01-030,,base,Base,official-cardlist,EB01/base/EB01-030.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-030.png?260305,2205,107,2747,HIGH,exact_code_plus_base_flag,2747,544561,Loguetown,Loguetown,EB01-030,C,,tcgcsv,2555,2747,0.01,0.15,1.61,0.1,,,2026-04-02 03:06:18,tcgcsv,EB01-030,1,1,1,0,1,0,missing_tcgplayer_product_id_only
31,EB01-031,Kalifa,R,,109,31,EB01-031,,base,Base,official-cardlist,EB01/base/EB01-031.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-031.png?260305,2206,109,2748,HIGH,exact_code_plus_base_flag,2748,544562,Kalifa,Kalifa,EB01-031,R,,tcgcsv,2556,2748,0.08,0.25,25.0,0.15,,,2026-04-02 03:06:18,tcgcsv,EB01-031,1,1,1,0,1,0,missing_tcgplayer_product_id_only
31,EB01-031,Kalifa,R,,111,31,EB01-031::alt,,alt,Alt,local-catalog,thumbs/EB01-031alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-031::alt,0,0,0,0,1,0,missing_printing_market_map
31,EB01-031,Kalifa,R,,112,31,EB01-031_p1,,parallel_1,Parallel 1,official-cardlist,EB01/parallel/EB01-031_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-031_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-031_p1,0,0,0,0,1,0,missing_printing_market_map
32,EB01-032,Army Wolves,C,,113,32,EB01-032,,base,Base,official-cardlist,EB01/base/EB01-032.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-032.png?260305,2208,113,2750,HIGH,exact_code_plus_base_flag,2750,544564,Army Wolves,Army Wolves,EB01-032,C,,tcgcsv,2558,2750,0.01,0.13,1.58,0.06,,,2026-04-02 03:06:18,tcgcsv,EB01-032,1,1,1,0,1,0,missing_tcgplayer_product_id_only
33,EB01-033,Blueno,R,,115,33,EB01-033,,base,Base,official-cardlist,EB01/base/EB01-033.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-033.png?260305,2209,115,2751,HIGH,exact_code_plus_base_flag,2751,544565,Blueno (033),Blueno 033,EB01-033,R,,tcgcsv,2559,2751,0.08,0.25,99.0,0.18,,,2026-04-02 03:06:18,tcgcsv,EB01-033,1,1,1,0,1,0,missing_tcgplayer_product_id_only
34,EB01-034,Ms. Wednesday,SR,,117,34,EB01-034,,base,Base,official-cardlist,EB01/base/EB01-034.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-034.png?260305,2210,117,2752,HIGH,exact_code_plus_base_flag,2752,544566,Ms. Wednesday,Ms Wednesday,EB01-034,SR,,tcgcsv,2560,2752,1.04,3.34,50.0,2.89,,,2026-04-02 03:06:18,tcgcsv,EB01-034,1,1,1,0,1,0,missing_tcgplayer_product_id_only
34,EB01-034,Ms. Wednesday,SR,,119,34,EB01-034::alt,,alt,Alt,local-catalog,thumbs/EB01-034alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-034::alt,0,0,0,0,1,0,missing_printing_market_map
34,EB01-034,Ms. Wednesday,SR,,120,34,EB01-034_p1,,parallel_1,Parallel 1,official-cardlist,EB01/parallel/EB01-034_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-034_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-034_p1,0,0,0,0,1,0,missing_printing_market_map
35,EB01-035,Ms. Monday,C,,121,35,EB01-035,,base,Base,official-cardlist,EB01/base/EB01-035.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-035.png?260305,2212,121,2754,HIGH,exact_code_plus_base_flag,2754,544568,Ms. Monday,Ms Monday,EB01-035,C,,tcgcsv,2562,2754,0.01,0.14,5.03,0.06,,,2026-04-02 03:06:18,tcgcsv,EB01-035,1,1,1,0,1,0,missing_tcgplayer_product_id_only
36,EB01-036,Minochihuahua,C,,123,36,EB01-036,,base,Base,official-cardlist,EB01/base/EB01-036.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-036.png?260305,2213,123,2755,HIGH,exact_code_plus_base_flag,2755,544569,Minochihuahua,Minochihuahua,EB01-036,C,,tcgcsv,2563,2755,0.01,0.15,1.58,0.07,,,2026-04-02 03:06:18,tcgcsv,EB01-036,1,1,1,0,1,0,missing_tcgplayer_product_id_only
37,EB01-037,Mr. 9,C,,125,37,EB01-037,,base,Base,official-cardlist,EB01/base/EB01-037.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-037.png?260305,2214,125,2756,HIGH,exact_code_plus_base_flag,2756,544570,Mr. 9,Mr 9,EB01-037,C,,tcgcsv,2564,2756,0.01,0.15,1.58,0.06,,,2026-04-02 03:06:18,tcgcsv,EB01-037,1,1,1,0,1,0,missing_tcgplayer_product_id_only
38,EB01-038,Oh Come My Way,C,,127,38,EB01-038,,base,Base,official-cardlist,EB01/base/EB01-038.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-038.png?260305,2215,127,2757,HIGH,exact_code_plus_base_flag,2757,544571,Oh Come My Way,Oh Come My Way,EB01-038,C,,tcgcsv,2565,2757,0.01,0.15,1.58,0.07,,,2026-04-02 03:06:18,tcgcsv,EB01-038,1,1,1,0,1,0,missing_tcgplayer_product_id_only
38,EB01-038,Oh Come My Way,C,,129,38,EB01-038_p1,,parallel_1,Parallel 1,official-cardlist,PRB02/parallel/EB01-038_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-038_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-038_p1,0,0,0,0,1,0,missing_printing_market_map
38,EB01-038,Oh Come My Way,C,,130,38,EB01-038_r1,,r1,R1,official-cardlist,PRB02/reprint/EB01-038_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-038_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-038_r1,0,0,0,0,1,0,missing_printing_market_map
39,EB01-039,Conquerer of Three Worlds Ragnaraku,R,,131,39,EB01-039,,base,Base,official-cardlist,EB01/base/EB01-039.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-039.png?260305,2216,131,2758,HIGH,exact_code_plus_base_flag,2758,544572,Conquerer of Three Worlds Ragnaraku,Conquerer of Three Worlds Ragnaraku,EB01-039,R,,tcgcsv,2566,2758,0.45,0.75,25.0,0.55,,,2026-04-02 03:06:18,tcgcsv,EB01-039,1,1,1,0,1,0,missing_tcgplayer_product_id_only
40,EB01-040,Kyros,L,,133,40,EB01-040,,base,Base,official-cardlist,EB01/base/EB01-040.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-040.png?260305,2217,133,2759,HIGH,exact_code_plus_base_flag,2759,544573,Kyros,Kyros,EB01-040,L,,tcgcsv,2567,2759,0.09,0.2,5.0,0.18,,,2026-04-02 03:06:18,tcgcsv,EB01-040,1,1,1,0,1,0,missing_tcgplayer_product_id_only
40,EB01-040,Kyros,L,,135,40,EB01-040::alt,,alt,Alt,local-catalog,thumbs/EB01-040alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-040::alt,0,0,0,0,1,0,missing_printing_market_map
40,EB01-040,Kyros,L,,136,40,EB01-040_p1,,parallel_1,Parallel 1,official-cardlist,EB01/parallel/EB01-040_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-040_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-040_p1,0,0,0,0,1,0,missing_printing_market_map
40,EB01-040,Kyros,L,,137,40,EB01-040_p2,,parallel_2,Parallel 2,official-cardlist,EB02/parallel/EB01-040_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-040_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-040_p2,0,0,0,0,1,0,missing_printing_market_map
41,EB01-041,Crocus,C,,138,41,EB01-041,,base,Base,official-cardlist,EB01/base/EB01-041.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-041.png?260305,2219,138,2761,HIGH,exact_code_plus_base_flag,2761,544575,Crocus,Crocus,EB01-041,C,,tcgcsv,2569,2761,0.01,0.11,1.61,0.05,,,2026-04-02 03:06:18,tcgcsv,EB01-041,1,1,1,0,1,0,missing_tcgplayer_product_id_only
42,EB01-042,Scarlet,R,,140,42,EB01-042,,base,Base,official-cardlist,EB01/base/EB01-042.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-042.png?260305,2220,140,2762,HIGH,exact_code_plus_base_flag,2762,544576,Scarlet,Scarlet,EB01-042,R,,tcgcsv,2570,2762,0.1,0.28,25.0,0.27,,,2026-04-02 03:06:18,tcgcsv,EB01-042,1,1,1,0,1,0,missing_tcgplayer_product_id_only
43,EB01-043,Spandine,R,,142,43,EB01-043,,base,Base,official-cardlist,EB01/base/EB01-043.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043.png?260305,1058,142,1469,HIGH,exact_code_plus_base_flag,1469,619195,Spandine (Offline Regional Participation Pack 2025 Vol.1),Spandine Offline Regional Participation Pack 2025 Vol1,EB01-043,R,,tcgcsv,1362,1469,4.95,9.49,34.0,8.16,,,2026-04-02 03:06:17,tcgcsv,EB01-043,1,1,1,0,1,0,missing_tcgplayer_product_id_only
43,EB01-043,Spandine,R,,144,43,EB01-043::2nd anniversary alt,,promo,2Nd Anniversary Alt,local-catalog,thumbs/EB01-043(2nd anniversary alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-043::2nd anniversary alt,0,0,0,0,1,0,missing_printing_market_map
43,EB01-043,Spandine,R,,145,43,EB01-043::alt,,alt,Alt,local-catalog,thumbs/EB01-043alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-043::alt,0,0,0,0,1,0,missing_printing_market_map
43,EB01-043,Spandine,R,,146,43,EB01-043_p1,,parallel_1,Parallel 1,official-cardlist,ORP2025V1/parallel/EB01-043_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-043_p1,0,0,0,0,1,0,missing_printing_market_map
43,EB01-043,Spandine,R,,147,43,EB01-043_p2,,parallel_2,Parallel 2,official-cardlist,ORFC2526S1/parallel/EB01-043_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-043_p2,0,0,0,0,1,0,missing_printing_market_map
43,EB01-043,Spandine,R,,148,43,EB01-043_p3,,parallel_3,Parallel 3,official-cardlist,_unclassified/parallel/EB01-043_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-043_p3,0,0,0,0,1,0,missing_printing_market_map
43,EB01-043,Spandine,R,,149,43,EB01-043_p4,,parallel_4,Parallel 4,official-cardlist,_unclassified/parallel/EB01-043_p4.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043_p4.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-043_p4,0,0,0,0,1,0,missing_printing_market_map
43,EB01-043,Spandine,R,,150,43,EB01-043_p5,,parallel_5,Parallel 5,official-cardlist,_unclassified/parallel/EB01-043_p5.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043_p5.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-043_p5,0,0,0,0,1,0,missing_printing_market_map
43,EB01-043,Spandine,R,,151,43,EB01-043_p6,,parallel_6,Parallel 6,official-cardlist,_unclassified/parallel/EB01-043_p6.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-043_p6.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-043_p6,0,0,0,0,1,0,missing_printing_market_map
44,EB01-044,Funkfreed,C,,152,44,EB01-044,,base,Base,official-cardlist,EB01/base/EB01-044.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-044.png?260305,2222,152,2764,HIGH,exact_code_plus_base_flag,2764,544578,Funkfreed,Funkfreed,EB01-044,C,,tcgcsv,2572,2764,0.01,0.15,1.5,0.06,,,2026-04-02 03:06:18,tcgcsv,EB01-044,1,1,1,0,1,0,missing_tcgplayer_product_id_only
45,EB01-045,Brook,C,,154,45,EB01-045,,base,Base,official-cardlist,EB01/base/EB01-045.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-045.png?260305,2223,154,2765,HIGH,exact_code_plus_base_flag,2765,544579,Brook (045),Brook 045,EB01-045,C,,tcgcsv,2573,2765,0.01,0.16,1.58,0.16,,,2026-04-02 03:06:18,tcgcsv,EB01-045,1,1,1,0,1,0,missing_tcgplayer_product_id_only
46,EB01-046,Brook,SR,,156,46,EB01-046,,base,Base,official-cardlist,EB01/base/EB01-046.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-046.png?260305,2224,156,2766,HIGH,exact_code_plus_base_flag,2766,544580,Brook (046),Brook 046,EB01-046,SR,,tcgcsv,2574,2766,0.64,1.99,100.0,1.22,,,2026-04-02 03:06:18,tcgcsv,EB01-046,1,1,1,0,1,0,missing_tcgplayer_product_id_only
46,EB01-046,Brook,SR,,158,46,EB01-046::alt,,alt,Alt,local-catalog,thumbs/EB01-046alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-046::alt,0,0,0,0,1,0,missing_printing_market_map
46,EB01-046,Brook,SR,,159,46,EB01-046_p1,,parallel_1,Parallel 1,official-cardlist,EB01/parallel/EB01-046_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-046_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-046_p1,0,0,0,0,1,0,missing_printing_market_map
46,EB01-046,Brook,SR,,160,46,EB01-046_r1,,r1,R1,official-cardlist,PRB02/reprint/EB01-046_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-046_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-046_r1,0,0,0,0,1,0,missing_printing_market_map
47,EB01-047,Laboon,C,,161,47,EB01-047,,base,Base,official-cardlist,EB01/base/EB01-047.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-047.png?260305,2226,161,2768,HIGH,exact_code_plus_base_flag,2768,544582,Laboon (047),Laboon 047,EB01-047,C,,tcgcsv,2576,2768,0.01,0.2,5.0,0.13,,,2026-04-02 03:06:18,tcgcsv,EB01-047,1,1,1,0,1,0,missing_tcgplayer_product_id_only
48,EB01-048,Laboon,SR,,163,48,EB01-048,,base,Base,official-cardlist,EB01/base/EB01-048.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-048.png?260305,1139,163,1570,HIGH,exact_code_plus_base_flag,1570,629758,Laboon (Treasure Cup 2025),Laboon Treasure Cup 2025,EB01-048,SR,,tcgcsv,1448,1570,1349.99,1397.5,1700.0,517.28,,,2026-04-02 03:06:17,tcgcsv,EB01-048,1,1,1,0,1,0,missing_tcgplayer_product_id_only
48,EB01-048,Laboon,SR,,165,48,EB01-048::alt,,alt,Alt,local-catalog,thumbs/EB01-048alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-048::alt,0,0,0,0,1,0,missing_printing_market_map
48,EB01-048,Laboon,SR,,166,48,EB01-048_p1,,parallel_1,Parallel 1,official-cardlist,EB01/parallel/EB01-048_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-048_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-048_p1,0,0,0,0,1,0,missing_printing_market_map
48,EB01-048,Laboon,SR,,167,48,EB01-048_p2,,parallel_2,Parallel 2,official-cardlist,_unclassified/parallel/EB01-048_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-048_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-048_p2,0,0,0,0,1,0,missing_printing_market_map
48,EB01-048,Laboon,SR,,168,48,EB01-048_r1,,r1,R1,official-cardlist,PRB02/reprint/EB01-048_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-048_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-048_r1,0,0,0,0,1,0,missing_printing_market_map
49,EB01-049,T-Bone,R,,169,49,EB01-049,,base,Base,official-cardlist,EB01/base/EB01-049.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-049.png?260305,1069,169,1480,HIGH,exact_code_plus_base_flag,1480,619206,T-Bone (Judge Pack Vol. 5),T Bone Judge Pack Vol 5,EB01-049,R,,tcgcsv,1373,1480,0.5,0.99,4.0,0.99,,,2026-04-02 03:06:17,tcgcsv,EB01-049,1,1,1,0,1,0,missing_tcgplayer_product_id_only
49,EB01-049,T-Bone,R,,171,49,EB01-049::alt,,alt,Alt,local-catalog,thumbs/EB01-049alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-049::alt,0,0,0,0,1,0,missing_printing_market_map
49,EB01-049,T-Bone,R,,172,49,EB01-049_p1,,parallel_1,Parallel 1,official-cardlist,EB01/parallel/EB01-049_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-049_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-049_p1,0,0,0,0,1,0,missing_printing_market_map
50,EB01-050,...I Want to Live!!,C,,173,50,EB01-050,,base,Base,official-cardlist,EB01/base/EB01-050.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-050.png?260305,2231,173,2773,HIGH,exact_code_plus_base_flag,2773,544587,...I Want to Live!!,I Want to Live,EB01-050,C,,tcgcsv,2581,2773,0.01,0.23,5.0,0.17,,,2026-04-02 03:06:18,tcgcsv,EB01-050,1,1,1,0,1,0,missing_tcgplayer_product_id_only
51,EB01-051,Finger Pistol,R,,175,51,EB01-051,,base,Base,official-cardlist,EB01/base/EB01-051.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-051.png?260305,2232,175,2774,HIGH,exact_code_plus_base_flag,2774,544588,Finger Pistol,Finger Pistol,EB01-051,R,,tcgcsv,2582,2774,0.5,1.32,25.0,1.12,,,2026-04-02 03:06:18,tcgcsv,EB01-051,1,1,1,0,1,0,missing_tcgplayer_product_id_only
51,EB01-051,Finger Pistol,R,,177,51,EB01-051_p1,,parallel_1,Parallel 1,official-cardlist,PRB02/parallel/EB01-051_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-051_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-051_p1,0,0,0,0,1,0,missing_printing_market_map
51,EB01-051,Finger Pistol,R,,178,51,EB01-051::prb02,,alt,Prb02,local-catalog,thumbs/EB01-051(PRB02).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-051::prb02,0,0,0,0,1,0,missing_printing_market_map
51,EB01-051,Finger Pistol,R,,179,51,EB01-051_r1,,r1,R1,official-cardlist,PRB02/reprint/EB01-051_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-051_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-051_r1,0,0,0,0,1,0,missing_printing_market_map
52,EB01-052,Viola,SR,,180,52,EB01-052,,base,Base,official-cardlist,EB01/base/EB01-052.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-052.png?260305,2233,180,2775,HIGH,exact_code_plus_base_flag,2775,544589,Viola,Viola,EB01-052,SR,,tcgcsv,2583,2775,5.69,8.3,50.0,7.14,,,2026-04-02 03:06:18,tcgcsv,EB01-052,1,1,1,0,1,0,missing_tcgplayer_product_id_only
52,EB01-052,Viola,SR,,182,52,EB01-052::alt,,alt,Alt,local-catalog,thumbs/EB01-052alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-052::alt,0,0,0,0,1,0,missing_printing_market_map
52,EB01-052,Viola,SR,,183,52,EB01-052_p1,,parallel_1,Parallel 1,official-cardlist,EB01/parallel/EB01-052_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-052_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-052_p1,0,0,0,0,1,0,missing_printing_market_map
53,EB01-053,Gastino,C,,184,53,EB01-053,,base,Base,official-cardlist,EB01/base/EB01-053.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-053.png?260305,2235,184,2777,HIGH,exact_code_plus_base_flag,2777,544591,Gastino,Gastino,EB01-053,C,,tcgcsv,2585,2777,0.01,0.15,1.58,0.06,,,2026-04-02 03:06:18,tcgcsv,EB01-053,1,1,1,0,1,0,missing_tcgplayer_product_id_only
54,EB01-054,Gan.Fall,R,,186,54,EB01-054,,base,Base,official-cardlist,EB01/base/EB01-054.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-054.png?260305,2236,186,2778,HIGH,exact_code_plus_base_flag,2778,544592,Gan.Fall,GanFall,EB01-054,R,,tcgcsv,2586,2778,0.05,0.25,25.0,0.15,,,2026-04-02 03:06:18,tcgcsv,EB01-054,1,1,1,0,1,0,missing_tcgplayer_product_id_only
55,EB01-055,Charlotte Compote,C,,188,55,EB01-055,,base,Base,official-cardlist,EB01/base/EB01-055.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-055.png?260305,2237,188,2779,HIGH,exact_code_plus_base_flag,2779,544593,Charlotte Compote,Charlotte Compote,EB01-055,C,,tcgcsv,2587,2779,0.01,0.15,1.6,0.07,,,2026-04-02 03:06:18,tcgcsv,EB01-055,1,1,1,0,1,0,missing_tcgplayer_product_id_only
56,EB01-056,Charlotte Flampe,R,,190,56,EB01-056,,base,Base,official-cardlist,EB01/base/EB01-056.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-056.png?260305,2238,190,2780,HIGH,exact_code_plus_base_flag,2780,544594,Charlotte Flampe,Charlotte Flampe,EB01-056,R,,tcgcsv,2588,2780,1.99,6.99,25.0,6.57,,,2026-04-02 03:06:18,tcgcsv,EB01-056,1,1,1,0,1,0,missing_tcgplayer_product_id_only
56,EB01-056,Charlotte Flampe,R,,192,56,EB01-056::alt,,alt,Alt,local-catalog,thumbs/EB01-056alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-056::alt,0,0,0,0,1,0,missing_printing_market_map
56,EB01-056,Charlotte Flampe,R,,193,56,EB01-056_p1,,parallel_1,Parallel 1,official-cardlist,EB01/parallel/EB01-056_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-056_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-056_p1,0,0,0,0,1,0,missing_printing_market_map
56,EB01-056,Charlotte Flampe,R,,194,56,EB01-056_p2,,parallel_2,Parallel 2,official-cardlist,OP10/parallel/EB01-056_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-056_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-056_p2,0,0,0,0,1,0,missing_printing_market_map
56,EB01-056,Charlotte Flampe,R,,195,56,EB01-056::s p,,sp,S P,local-catalog,thumbs/EB01-056SP.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-056::s p,0,0,0,0,1,0,missing_printing_market_map
57,EB01-057,Shirahoshi,SR,EB01,196,57,EB01-057,,base,Base,official-cardlist,EB01/sp/EB01-057_sp.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-057.png?260305,2240,196,2782,HIGH,exact_code_plus_base_flag,2782,544596,Shirahoshi,Shirahoshi,EB01-057,SR,,tcgcsv,2590,2782,0.3,1.4,99.9,0.66,,,2026-04-02 03:06:18,tcgcsv,EB01-057,1,1,1,0,1,0,missing_tcgplayer_product_id_only
57,EB01-057,Shirahoshi,SR,EB01,198,57,EB01-057::alt,,alt,Alt,local-catalog,thumbs/EB01-057alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-057::alt,0,0,0,0,1,0,missing_printing_market_map
57,EB01-057,Shirahoshi,SR,EB01,199,57,EB01-057_p1,,parallel_1,Parallel 1,official-cardlist,EB01/parallel/EB01-057_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-057_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-057_p1,0,0,0,0,1,0,missing_printing_market_map
57,EB01-057,Shirahoshi,SR,EB01,200,57,EB01-057_p2,,parallel_2,Parallel 2,official-cardlist,OP11/parallel/EB01-057_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-057_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-057_p2,0,0,0,0,1,0,missing_printing_market_map
