card_id,card_canonical_code,card_name,card_rarity,card_source,cv_card_variant_id,cv_card_variants_card_id,cv_print_id,cv_tcgplayer_product_id,cv_variant,cv_variant_label,cv_variant_source,cv_image_path,cv_image_url,printing_market_map_id,printing_id,printing_market_map_market_product_internal_fk,pmm_mapping_confidence,pmm_mapping_method,mp_market_products_internal_id,mp_market_product_id,mp_product_name,mp_clean_name,mp_ext_number,mp_rarity_market,mp_subtype,mp_market_product_source,mpr_market_prices_id,market_product_fk,mpr_low_price,mpr_mid_price,mpr_high_price,mpr_market_price,mpr_direct_low_price,mpr_listed_median_price,mpr_captured_at,mpr_mpr_source_name,print_id_trim,has_printing_market_map,has_market_product_via_map,has_market_price_via_chain,has_tcgplayer_column_price,has_variant_image_fields,has_image_assets_row,failure_stage
57,EB01-057,Shirahoshi,SR,EB01,202,57,EB01-057::sp,,sp,SP,local-catalog,thumbs/EB01-057(SP).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-057::sp,0,0,0,0,1,0,missing_printing_market_map
60,EB01-060,Did Someone Say...Kami?,C,,209,60,EB01-060_p1,,parallel_1,Parallel 1,official-cardlist,PRB02/parallel/EB01-060_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-060_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-060_p1,0,0,0,0,1,0,missing_printing_market_map
60,EB01-060,Did Someone Say...Kami?,C,,210,60,EB01-060_r1,,r1,R1,official-cardlist,PRB02/reprint/EB01-060_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-060_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-060_r1,0,0,0,0,1,0,missing_printing_market_map
61,EB01-061,Mr.2.Bon.Kurei(Bentham),SEC,,213,61,EB01-061::alt,,alt,Alt,local-catalog,thumbs/EB01-061alt.webp,,,,,,,,,,,,,,,,,,,,,,,,,EB01-061::alt,0,0,0,0,1,0,missing_printing_market_map
61,EB01-061,Mr.2.Bon.Kurei(Bentham),SEC,,214,61,EB01-061_p1,,parallel_1,Parallel 1,official-cardlist,EB01/parallel/EB01-061_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-061_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-061_p1,0,0,0,0,1,0,missing_printing_market_map
61,EB01-061,Mr.2.Bon.Kurei(Bentham),SEC,,215,61,EB01-061_r1,,r1,R1,official-cardlist,PRB02/reprint/EB01-061_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-061_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB01-061_r1,0,0,0,0,1,0,missing_printing_market_map
63,EB02-002,Sabo,R,,220,63,EB02-002::cn,,promo,Cn,local-catalog,thumbs/EB02-002(CN).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-002::cn,0,0,0,0,1,0,missing_printing_market_map
64,EB02-003,Tony Tony.Chopper,R,,223,64,EB02-003::alt,,alt,Alt,local-catalog,thumbs/EB02-003(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-003::alt,0,0,0,0,1,0,missing_printing_market_map
64,EB02-003,Tony Tony.Chopper,R,,224,64,EB02-003_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-003_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-003_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-003_p1,0,0,0,0,1,0,missing_printing_market_map
67,EB02-006,Yamato,SR,,231,67,EB02-006::alt,,alt,Alt,local-catalog,thumbs/EB02-006(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-006::alt,0,0,0,0,1,0,missing_printing_market_map
67,EB02-006,Yamato,SR,,232,67,EB02-006::cn3rdann,,promo,Cn3Rdann,local-catalog,thumbs/EB02-006(CN3rdAnn).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-006::cn3rdann,0,0,0,0,1,0,missing_printing_market_map
67,EB02-006,Yamato,SR,,233,67,EB02-006_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-006_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-006_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-006_p1,0,0,0,0,1,0,missing_printing_market_map
67,EB02-006,Yamato,SR,,234,67,EB02-006::premiumvol 5,,promo,Premiumvol 5,local-catalog,thumbs/EB02-006(PremiumVol.5).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-006::premiumvol 5,0,0,0,0,1,0,missing_printing_market_map
67,EB02-006,Yamato,SR,,235,67,EB02-006::serial,,promo,Serial,local-catalog,thumbs/EB02-006(serial).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-006::serial,0,0,0,0,1,0,missing_printing_market_map
71,EB02-010,Monkey.D.Luffy,L,,244,71,EB02-010::alt,,alt,Alt,local-catalog,thumbs/EB02-010(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-010::alt,0,0,0,0,1,0,missing_printing_market_map
71,EB02-010,Monkey.D.Luffy,L,,245,71,EB02-010::ia,,ir,Ia,local-catalog,thumbs/EB02-010(IA).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-010::ia,0,0,0,0,1,0,missing_printing_market_map
71,EB02-010,Monkey.D.Luffy,L,,246,71,EB02-010_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-010_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-010_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-010_p1,0,0,0,0,1,0,missing_printing_market_map
71,EB02-010,Monkey.D.Luffy,L,,247,71,EB02-010_p2,,parallel_2,Parallel 2,official-cardlist,_unclassified/parallel/EB02-010_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-010_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-010_p2,0,0,0,0,1,0,missing_printing_market_map
71,EB02-010,Monkey.D.Luffy,L,,248,71,EB02-010::soundloader,,promo,Soundloader,local-catalog,thumbs/EB02-010(Soundloader).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-010::soundloader,0,0,0,0,1,0,missing_printing_market_map
72,EB02-011,Arlong,SR,,251,72,EB02-011::alt,,alt,Alt,local-catalog,thumbs/EB02-011(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-011::alt,0,0,0,0,1,0,missing_printing_market_map
72,EB02-011,Arlong,SR,,252,72,EB02-011_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-011_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-011_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-011_p1,0,0,0,0,1,0,missing_printing_market_map
76,EB02-015,Jewelry Bonney,SR,,261,76,EB02-015::alt,,alt,Alt,local-catalog,thumbs/EB02-015(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-015::alt,0,0,0,0,1,0,missing_printing_market_map
76,EB02-015,Jewelry Bonney,SR,,262,76,EB02-015_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-015_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-015_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-015_p1,0,0,0,0,1,0,missing_printing_market_map
78,EB02-017,Nami,R,,267,78,EB02-017::alt,,alt,Alt,local-catalog,thumbs/EB02-017(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-017::alt,0,0,0,0,1,0,missing_printing_market_map
78,EB02-017,Nami,R,,268,78,EB02-017::alt art 2,,alt,Alt Art 2,local-catalog,thumbs/EB02-017(Alt2).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-017::alt art 2,0,0,0,0,1,0,missing_printing_market_map
78,EB02-017,Nami,R,,269,78,EB02-017_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-017_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-017_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-017_p1,0,0,0,0,1,0,missing_printing_market_map
80,EB02-019,Roronoa Zoro,R,,274,80,EB02-019::alt art 1,,alt,Alt Art 1,local-catalog,thumbs/EB02-019(Alt1).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-019::alt art 1,0,0,0,0,1,0,missing_printing_market_map
80,EB02-019,Roronoa Zoro,R,,275,80,EB02-019::alt art 2,,alt,Alt Art 2,local-catalog,thumbs/EB02-019(Alt2).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-019::alt art 2,0,0,0,0,1,0,missing_printing_market_map
80,EB02-019,Roronoa Zoro,R,,276,80,EB02-019_p1,,parallel_1,Parallel 1,official-cardlist,TP2025V3/parallel/EB02-019_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-019_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-019_p1,0,0,0,0,1,0,missing_printing_market_map
80,EB02-019,Roronoa Zoro,R,,277,80,EB02-019_p2,,parallel_2,Parallel 2,official-cardlist,_unclassified/parallel/EB02-019_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-019_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-019_p2,0,0,0,0,1,0,missing_printing_market_map
83,EB02-022,Usopp,R,,284,83,EB02-022::alt,,alt,Alt,local-catalog,thumbs/EB02-022(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-022::alt,0,0,0,0,1,0,missing_printing_market_map
83,EB02-022,Usopp,R,,285,83,EB02-022_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-022_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-022_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-022_p1,0,0,0,0,1,0,missing_printing_market_map
87,EB02-026,Nefeltari Vivi,SR,,294,87,EB02-026::alt,,alt,Alt,local-catalog,thumbs/EB02-026(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-026::alt,0,0,0,0,1,0,missing_printing_market_map
87,EB02-026,Nefeltari Vivi,SR,,295,87,EB02-026::exe vol 3,,promo,Exe Vol 3,local-catalog,thumbs/EB02-026(EXE.Vol.3).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-026::exe vol 3,0,0,0,0,1,0,missing_printing_market_map
87,EB02-026,Nefeltari Vivi,SR,,296,87,EB02-026_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-026_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-026_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-026_p1,0,0,0,0,1,0,missing_printing_market_map
87,EB02-026,Nefeltari Vivi,SR,,297,87,EB02-026_p2,,parallel_2,Parallel 2,official-cardlist,_unclassified/parallel/EB02-026_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-026_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-026_p2,0,0,0,0,1,0,missing_printing_market_map
87,EB02-026,Nefeltari Vivi,SR,,298,87,EB02-026::tr,,tr,Tr,local-catalog,thumbs/EB02-026(TR).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-026::tr,0,0,0,0,1,0,missing_printing_market_map
89,EB02-028,Portgas.D.Ace,R,OP13,303,89,EB02-028_p1,,parallel_1,Parallel 1,official-cardlist,OP13/parallel/EB02-028_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-028_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-028_p1,0,0,0,0,1,0,missing_printing_market_map
89,EB02-028,Portgas.D.Ace,R,OP13,304,89,EB02-028::sp,,sp,SP,local-catalog,thumbs/EB02-028(SP).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-028::sp,0,0,0,0,1,0,missing_printing_market_map
96,EB02-035,Sanji & Pudding,SR,,319,96,EB02-035::alt,,alt,Alt,local-catalog,thumbs/EB02-035(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-035::alt,0,0,0,0,1,0,missing_printing_market_map
96,EB02-035,Sanji & Pudding,SR,,320,96,EB02-035_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-035_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-035_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-035_p1,0,0,0,0,1,0,missing_printing_market_map
97,EB02-036,Nico Robin,R,,323,97,EB02-036::alt,,alt,Alt,local-catalog,thumbs/EB02-036(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-036::alt,0,0,0,0,1,0,missing_printing_market_map
97,EB02-036,Nico Robin,R,,324,97,EB02-036_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-036_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-036_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-036_p1,0,0,0,0,1,0,missing_printing_market_map
102,EB02-041,Merry Go,R,,335,102,EB02-041_p1,,parallel_1,Parallel 1,official-cardlist,BCV5/parallel/EB02-041_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-041_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-041_p1,0,0,0,0,1,0,missing_printing_market_map
102,EB02-041,Merry Go,R,,336,102,EB02-041::premiumvol 5,,promo,Premiumvol 5,local-catalog,thumbs/EB02-041(PremiumVol.5).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-041::premiumvol 5,0,0,0,0,1,0,missing_printing_market_map
105,EB02-044,Sengoku,SR,,343,105,EB02-044::alt,,alt,Alt,local-catalog,thumbs/EB02-044(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-044::alt,0,0,0,0,1,0,missing_printing_market_map
105,EB02-044,Sengoku,SR,,344,105,EB02-044_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-044_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-044_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-044_p1,0,0,0,0,1,0,missing_printing_market_map
106,EB02-045,Trafalgar Law,SR,,347,106,EB02-045::alt,,alt,Alt,local-catalog,thumbs/EB02-045(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-045::alt,0,0,0,0,1,0,missing_printing_market_map
106,EB02-045,Trafalgar Law,SR,,348,106,EB02-045_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-045_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-045_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-045_p1,0,0,0,0,1,0,missing_printing_market_map
109,EB02-048,Brook,R,,355,109,EB02-048::alt,,alt,Alt,local-catalog,thumbs/EB02-048(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-048::alt,0,0,0,0,1,0,missing_printing_market_map
109,EB02-048,Brook,R,,356,109,EB02-048_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-048_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-048_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-048_p1,0,0,0,0,1,0,missing_printing_market_map
113,EB02-052,Enel,SR,,365,113,EB02-052::alt,,alt,Alt,local-catalog,thumbs/EB02-052(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-052::alt,0,0,0,0,1,0,missing_printing_market_map
113,EB02-052,Enel,SR,,366,113,EB02-052_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-052_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-052_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-052_p1,0,0,0,0,1,0,missing_printing_market_map
115,EB02-054,Sanji,R,,371,115,EB02-054::alt,,alt,Alt,local-catalog,thumbs/EB02-054(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-054::alt,0,0,0,0,1,0,missing_printing_market_map
115,EB02-054,Sanji,R,,372,115,EB02-054::exe vol 3,,promo,Exe Vol 3,local-catalog,thumbs/EB02-054(EXE.Vol.3).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-054::exe vol 3,0,0,0,0,1,0,missing_printing_market_map
115,EB02-054,Sanji,R,,373,115,EB02-054_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-054_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-054_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-054_p1,0,0,0,0,1,0,missing_printing_market_map
115,EB02-054,Sanji,R,,374,115,EB02-054::promo,,promo,Promo,local-catalog,thumbs/EB02-054(promo).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-054::promo,0,0,0,0,1,0,missing_printing_market_map
116,EB02-055,Jinbe,R,,377,116,EB02-055_p1,,parallel_1,Parallel 1,official-cardlist,TP2025V3/parallel/EB02-055_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-055_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-055_p1,0,0,0,0,1,0,missing_printing_market_map
116,EB02-055,Jinbe,R,,378,116,EB02-055_p2,,parallel_2,Parallel 2,official-cardlist,_unclassified/parallel/EB02-055_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-055_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-055_p2,0,0,0,0,1,0,missing_printing_market_map
116,EB02-055,Jinbe,R,,379,116,EB02-055::standardbattlevol11,,promo,Standardbattlevol11,local-catalog,thumbs/EB02-055(StandardBattleVol11).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-055::standardbattlevol11,0,0,0,0,1,0,missing_printing_market_map
117,EB02-056,Vegapunk,SR,,382,117,EB02-056::alt,,alt,Alt,local-catalog,thumbs/EB02-056(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-056::alt,0,0,0,0,1,0,missing_printing_market_map
117,EB02-056,Vegapunk,SR,,383,117,EB02-056_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-056_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-056_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-056_p1,0,0,0,0,1,0,missing_printing_market_map
122,EB02-061,Monkey.D.Luffy,SEC,,394,122,EB02-061::alt,,alt,Alt,local-catalog,thumbs/EB02-061(Alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-061::alt,0,0,0,0,1,0,missing_printing_market_map
122,EB02-061,Monkey.D.Luffy,SEC,,395,122,EB02-061::manga,,mr,Manga,local-catalog,thumbs/EB02-061(Manga).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-061::manga,0,0,0,0,1,0,missing_printing_market_map
122,EB02-061,Monkey.D.Luffy,SEC,,396,122,EB02-061_p1,,parallel_1,Parallel 1,official-cardlist,EB02/parallel/EB02-061_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-061_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-061_p1,0,0,0,0,1,0,missing_printing_market_map
122,EB02-061,Monkey.D.Luffy,SEC,,397,122,EB02-061_p2,,parallel_2,Parallel 2,official-cardlist,EB02/parallel/EB02-061_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-061_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-061_p2,0,0,0,0,1,0,missing_printing_market_map
122,EB02-061,Monkey.D.Luffy,SEC,,398,122,EB02-061_p3,,parallel_3,Parallel 3,official-cardlist,PRB02/parallel/EB02-061_p3.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-061_p3.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-061_p3,0,0,0,0,1,0,missing_printing_market_map
122,EB02-061,Monkey.D.Luffy,SEC,,399,122,EB02-061::prb02,,alt,Prb02,local-catalog,thumbs/EB02-061(PRB02).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB02-061::prb02,0,0,0,0,1,0,missing_printing_market_map
122,EB02-061,Monkey.D.Luffy,SEC,,400,122,EB02-061_r1,,r1,R1,official-cardlist,PRB02/reprint/EB02-061_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-061_r1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB02-061_r1,0,0,0,0,1,0,missing_printing_market_map
123,EB03-001,Nefeltari Vivi,L,,403,123,EB03-001::alt,,alt,Alt,local-catalog,thumbs/EB03-001(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-001::alt,0,0,0,0,1,0,missing_printing_market_map
123,EB03-001,Nefeltari Vivi,L,,404,123,EB03-001_p1,,parallel_1,Parallel 1,official-cardlist,EB03/parallel/EB03-001_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB03-001_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB03-001_p1,0,0,0,0,1,0,missing_printing_market_map
125,EB03-003,Uta,SR,EB03,409,125,EB03-003::alt,,alt,Alt,local-catalog,thumbs/EB03-003(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-003::alt,0,0,0,0,1,0,missing_printing_market_map
125,EB03-003,Uta,SR,EB03,410,125,EB03-003_p1,,parallel_1,Parallel 1,official-cardlist,EB03/parallel/EB03-003_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB03-003_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB03-003_p1,0,0,0,0,1,0,missing_printing_market_map
125,EB03-003,Uta,SR,EB03,411,125,EB03-003_p2,,parallel_2,Parallel 2,official-cardlist,EB03/parallel/EB03-003_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB03-003_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB03-003_p2,0,0,0,0,1,0,missing_printing_market_map
125,EB03-003,Uta,SR,EB03,412,125,EB03-003::sp,,sp,SP,local-catalog,thumbs/EB03-003(SP).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-003::sp,0,0,0,0,1,0,missing_printing_market_map
130,EB03-008,Hibari,R,,423,130,EB03-008::alt,,alt,Alt,local-catalog,thumbs/EB03-008(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-008::alt,0,0,0,0,1,0,missing_printing_market_map
130,EB03-008,Hibari,R,,424,130,EB03-008_p1,,parallel_1,Parallel 1,official-cardlist,EB03/parallel/EB03-008_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB03-008_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB03-008_p1,0,0,0,0,1,0,missing_printing_market_map
135,EB03-013,Carrot,R,,435,135,EB03-013::alt,,alt,Alt,local-catalog,thumbs/EB03-013(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-013::alt,0,0,0,0,1,0,missing_printing_market_map
135,EB03-013,Carrot,R,,436,135,EB03-013_p1,,parallel_1,Parallel 1,official-cardlist,EB03/parallel/EB03-013_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB03-013_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB03-013_p1,0,0,0,0,1,0,missing_printing_market_map
140,EB03-018,Tashigi,SR,EB03,447,140,EB03-018::alt,,alt,Alt,local-catalog,thumbs/EB03-018(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-018::alt,0,0,0,0,1,0,missing_printing_market_map
140,EB03-018,Tashigi,SR,EB03,448,140,EB03-018_p1,,parallel_1,Parallel 1,official-cardlist,EB03/parallel/EB03-018_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB03-018_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB03-018_p1,0,0,0,0,1,0,missing_printing_market_map
140,EB03-018,Tashigi,SR,EB03,449,140,EB03-018_p2,,parallel_2,Parallel 2,official-cardlist,EB03/parallel/EB03-018_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB03-018_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB03-018_p2,0,0,0,0,1,0,missing_printing_market_map
140,EB03-018,Tashigi,SR,EB03,450,140,EB03-018::sp,,sp,SP,local-catalog,thumbs/EB03-018(SP).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-018::sp,0,0,0,0,1,0,missing_printing_market_map
146,EB03-024,Nefeltari Vivi,SR,EB03,463,146,EB03-024::alt,,alt,Alt,local-catalog,thumbs/EB03-024(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-024::alt,0,0,0,0,1,0,missing_printing_market_map
146,EB03-024,Nefeltari Vivi,SR,EB03,464,146,EB03-024_p1,,parallel_1,Parallel 1,official-cardlist,EB03/parallel/EB03-024_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB03-024_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB03-024_p1,0,0,0,0,1,0,missing_printing_market_map
146,EB03-024,Nefeltari Vivi,SR,EB03,465,146,EB03-024_p2,,parallel_2,Parallel 2,official-cardlist,EB03/parallel/EB03-024_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB03-024_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB03-024_p2,0,0,0,0,1,0,missing_printing_market_map
146,EB03-024,Nefeltari Vivi,SR,EB03,466,146,EB03-024::sp,,sp,SP,local-catalog,thumbs/EB03-024(SP).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-024::sp,0,0,0,0,1,0,missing_printing_market_map
147,EB03-025,Hina,R,,469,147,EB03-025::alt,,alt,Alt,local-catalog,thumbs/EB03-025(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-025::alt,0,0,0,0,1,0,missing_printing_market_map
147,EB03-025,Hina,R,,470,147,EB03-025_p1,,parallel_1,Parallel 1,official-cardlist,EB03/parallel/EB03-025_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB03-025_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB03-025_p1,0,0,0,0,1,0,missing_printing_market_map
148,EB03-026,Boa Hancock,SR,EB03,473,148,EB03-026::alt,,alt,Alt,local-catalog,thumbs/EB03-026(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-026::alt,0,0,0,0,1,0,missing_printing_market_map
148,EB03-026,Boa Hancock,SR,EB03,474,148,EB03-026_p1,,parallel_1,Parallel 1,official-cardlist,EB03/parallel/EB03-026_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB03-026_p1.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB03-026_p1,0,0,0,0,1,0,missing_printing_market_map
148,EB03-026,Boa Hancock,SR,EB03,475,148,EB03-026_p2,,parallel_2,Parallel 2,official-cardlist,EB03/parallel/EB03-026_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB03-026_p2.png?260305,,,,,,,,,,,,,,,,,,,,,,,,EB03-026_p2,0,0,0,0,1,0,missing_printing_market_map
148,EB03-026,Boa Hancock,SR,EB03,476,148,EB03-026::sp,,sp,SP,local-catalog,thumbs/EB03-026(SP).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-026::sp,0,0,0,0,1,0,missing_printing_market_map
153,EB03-031,Vinsmoke Reiju,SR,EB03,487,153,EB03-031::alt,,alt,Alt,local-catalog,thumbs/EB03-031(alt).webp,,,,,,,,,,,,,,,,,,,,,,,,,EB03-031::alt,0,0,0,0,1,0,missing_printing_market_map
