card_id,card_canonical_code,card_name,card_rarity,card_source,cv_card_variant_id,cv_card_variants_card_id,cv_print_id,cv_tcgplayer_product_id,cv_variant,cv_variant_label,cv_variant_source,cv_image_path,cv_image_url,printing_market_map_id,printing_id,printing_market_map_market_product_internal_fk,pmm_mapping_confidence,pmm_mapping_method,mp_market_products_internal_id,mp_market_product_id,mp_product_name,mp_clean_name,mp_ext_number,mp_rarity_market,mp_subtype,mp_market_product_source,mpr_market_prices_id,market_product_fk,mpr_low_price,mpr_mid_price,mpr_high_price,mpr_market_price,mpr_direct_low_price,mpr_listed_median_price,mpr_captured_at,mpr_mpr_source_name,print_id_trim,has_printing_market_map,has_market_product_via_map,has_market_price_via_chain,has_tcgplayer_column_price,has_variant_image_fields,has_image_assets_row,failure_stage,recoverable_reason
50,EB01-050,...I Want to Live!!,C,,173,50,EB01-050,,base,Base,official-cardlist,EB01/base/EB01-050.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-050.png?260305,2231,173,2773,HIGH,exact_code_plus_base_flag,2773,544587,...I Want to Live!!,I Want to Live,EB01-050,C,,tcgcsv,2581,2773,0.01,0.23,5.0,0.17,,,2026-04-02 03:06:18,tcgcsv,EB01-050,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
51,EB01-051,Finger Pistol,R,,175,51,EB01-051,,base,Base,official-cardlist,EB01/base/EB01-051.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-051.png?260305,2232,175,2774,HIGH,exact_code_plus_base_flag,2774,544588,Finger Pistol,Finger Pistol,EB01-051,R,,tcgcsv,2582,2774,0.5,1.32,25.0,1.12,,,2026-04-02 03:06:18,tcgcsv,EB01-051,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
52,EB01-052,Viola,SR,,180,52,EB01-052,,base,Base,official-cardlist,EB01/base/EB01-052.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-052.png?260305,2233,180,2775,HIGH,exact_code_plus_base_flag,2775,544589,Viola,Viola,EB01-052,SR,,tcgcsv,2583,2775,5.69,8.3,50.0,7.14,,,2026-04-02 03:06:18,tcgcsv,EB01-052,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
53,EB01-053,Gastino,C,,184,53,EB01-053,,base,Base,official-cardlist,EB01/base/EB01-053.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-053.png?260305,2235,184,2777,HIGH,exact_code_plus_base_flag,2777,544591,Gastino,Gastino,EB01-053,C,,tcgcsv,2585,2777,0.01,0.15,1.58,0.06,,,2026-04-02 03:06:18,tcgcsv,EB01-053,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
54,EB01-054,Gan.Fall,R,,186,54,EB01-054,,base,Base,official-cardlist,EB01/base/EB01-054.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-054.png?260305,2236,186,2778,HIGH,exact_code_plus_base_flag,2778,544592,Gan.Fall,GanFall,EB01-054,R,,tcgcsv,2586,2778,0.05,0.25,25.0,0.15,,,2026-04-02 03:06:18,tcgcsv,EB01-054,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
55,EB01-055,Charlotte Compote,C,,188,55,EB01-055,,base,Base,official-cardlist,EB01/base/EB01-055.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-055.png?260305,2237,188,2779,HIGH,exact_code_plus_base_flag,2779,544593,Charlotte Compote,Charlotte Compote,EB01-055,C,,tcgcsv,2587,2779,0.01,0.15,1.6,0.07,,,2026-04-02 03:06:18,tcgcsv,EB01-055,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
56,EB01-056,Charlotte Flampe,R,,190,56,EB01-056,,base,Base,official-cardlist,EB01/base/EB01-056.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-056.png?260305,2238,190,2780,HIGH,exact_code_plus_base_flag,2780,544594,Charlotte Flampe,Charlotte Flampe,EB01-056,R,,tcgcsv,2588,2780,1.99,6.99,25.0,6.57,,,2026-04-02 03:06:18,tcgcsv,EB01-056,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
57,EB01-057,Shirahoshi,SR,EB01,196,57,EB01-057,,base,Base,official-cardlist,EB01/sp/EB01-057_sp.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-057.png?260305,2240,196,2782,HIGH,exact_code_plus_base_flag,2782,544596,Shirahoshi,Shirahoshi,EB01-057,SR,,tcgcsv,2590,2782,0.3,1.4,99.9,0.66,,,2026-04-02 03:06:18,tcgcsv,EB01-057,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
58,EB01-058,Mont Blanc Cricket,C,,203,58,EB01-058,,base,Base,official-cardlist,EB01/base/EB01-058.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-058.png?260305,2242,203,2784,HIGH,exact_code_plus_base_flag,2784,544598,Mont Blanc Cricket,Mont Blanc Cricket,EB01-058,C,,tcgcsv,2592,2784,0.01,0.13,1.58,0.06,,,2026-04-02 03:06:18,tcgcsv,EB01-058,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
59,EB01-059,Kingdom Come,R,,205,59,EB01-059,,base,Base,official-cardlist,EB01/base/EB01-059.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-059.png?260305,2243,205,2785,HIGH,exact_code_plus_base_flag,2785,544599,Kingdom Come,Kingdom Come,EB01-059,R,,tcgcsv,2593,2785,7.0,9.59,38.99,7.75,,,2026-04-02 03:06:18,tcgcsv,EB01-059,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
60,EB01-060,Did Someone Say...Kami?,C,,207,60,EB01-060,,base,Base,official-cardlist,EB01/base/EB01-060.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-060.png?260305,2244,207,2786,HIGH,exact_code_plus_base_flag,2786,544600,Did Someone Say...Kami?,Did Someone SayKami,EB01-060,C,,tcgcsv,2594,2786,0.01,0.15,1.58,0.08,,,2026-04-02 03:06:18,tcgcsv,EB01-060,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
61,EB01-061,Mr.2.Bon.Kurei(Bentham),SEC,,211,61,EB01-061,,base,Base,official-cardlist,EB01/base/EB01-061.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-061.png?260305,2245,211,2787,HIGH,exact_code_plus_base_flag,2787,544601,Mr.2.Bon.Kurei (Bentham),Mr2BonKurei Bentham,EB01-061,SEC,,tcgcsv,2595,2787,19.0,25.5,99.99,21.79,,,2026-04-02 03:06:18,tcgcsv,EB01-061,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
62,EB02-001,Karoo,C,,216,62,EB02-001,,base,Base,official-cardlist,EB02/base/EB02-001.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-001.png?260305,3239,216,3910,HIGH,exact_code_plus_base_flag,3910,629089,Karoo,Karoo,EB02-001,C,,tcgcsv,3737,3910,0.01,0.16,1.5,0.12,,,2026-04-02 03:06:19,tcgcsv,EB02-001,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
63,EB02-002,Sabo,R,,218,63,EB02-002,,base,Base,official-cardlist,EB02/base/EB02-002.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-002.png?260305,3240,218,3911,HIGH,exact_code_plus_base_flag,3911,629090,Sabo,Sabo,EB02-002,R,,tcgcsv,3738,3911,0.35,0.85,4.0,0.65,,,2026-04-02 03:06:19,tcgcsv,EB02-002,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
64,EB02-003,Tony Tony.Chopper,R,,221,64,EB02-003,,base,Base,official-cardlist,EB02/base/EB02-003.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-003.png?260305,3241,221,3912,HIGH,exact_code_plus_base_flag,3912,629091,Tony Tony.Chopper,Tony TonyChopper,EB02-003,R,,tcgcsv,3739,3912,0.25,0.65,5.0,0.58,,,2026-04-02 03:06:19,tcgcsv,EB02-003,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
65,EB02-004,Don Accino,C,,225,65,EB02-004,,base,Base,official-cardlist,EB02/base/EB02-004.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-004.png?260305,3243,225,3914,HIGH,exact_code_plus_base_flag,3914,629093,Don Accino,Don Accino,EB02-004,C,,tcgcsv,3741,3914,0.01,0.1,1.49,0.06,,,2026-04-02 03:06:19,tcgcsv,EB02-004,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
66,EB02-005,Fake Straw Hat Crew,C,,227,66,EB02-005,,base,Base,official-cardlist,EB02/base/EB02-005.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-005.png?260305,3244,227,3915,HIGH,exact_code_plus_base_flag,3915,629094,Fake Straw Hat Crew,Fake Straw Hat Crew,EB02-005,C,,tcgcsv,3742,3915,0.01,0.12,1.49,0.07,,,2026-04-02 03:06:19,tcgcsv,EB02-005,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
67,EB02-006,Yamato,SR,,229,67,EB02-006,,base,Base,official-cardlist,EB02/base/EB02-006.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-006.png?260305,1283,229,1732,HIGH,exact_code_plus_base_flag,1732,649704,Yamato (Premium Card Collection -6 assort vol.1-),Yamato Premium Card Collection 6 assort vol1,EB02-006,SR,,tcgcsv,1587,1732,25.4,34.99,150.0,26.24,,,2026-04-02 03:06:17,tcgcsv,EB02-006,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
68,EB02-007,Cloven Rose Blizzard,C,,236,68,EB02-007,,base,Base,official-cardlist,EB02/base/EB02-007.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-007.png?260305,3247,236,3918,HIGH,exact_code_plus_base_flag,3918,629097,Cloven Rose Blizzard,Cloven Rose Blizzard,EB02-007,C,,tcgcsv,3745,3918,0.01,0.11,1.99,0.07,,,2026-04-02 03:06:19,tcgcsv,EB02-007,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
69,EB02-008,The Peak,R,,238,69,EB02-008,,base,Base,official-cardlist,EB02/base/EB02-008.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-008.png?260305,3248,238,3919,HIGH,exact_code_plus_base_flag,3919,629098,The Peak,The Peak,EB02-008,R,,tcgcsv,3746,3919,0.25,0.8,55.0,0.71,,,2026-04-02 03:06:19,tcgcsv,EB02-008,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
70,EB02-009,Thousand Sunny,C,,240,70,EB02-009,,base,Base,official-cardlist,EB02/base/EB02-009.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-009.png?260305,3249,240,3920,HIGH,exact_code_plus_base_flag,3920,629099,Thousand Sunny,Thousand Sunny,EB02-009,C,,tcgcsv,3747,3920,0.01,0.12,1.5,0.11,,,2026-04-02 03:06:19,tcgcsv,EB02-009,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
71,EB02-010,Monkey.D.Luffy,L,,242,71,EB02-010,,base,Base,official-cardlist,EB02/base/EB02-010.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-010.png?260305,1189,242,1627,HIGH,exact_code_plus_base_flag,1627,641620,Monkey.D.Luffy (010) (Dodgers x ONE PIECE),MonkeyDLuffy 010 Dodgers x ONE PIECE,EB02-010,L,,tcgcsv,1505,1627,1098.73,1800.0,20000.0,1069.58,,,2026-04-02 03:06:17,tcgcsv,EB02-010,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
72,EB02-011,Arlong,SR,,249,72,EB02-011,,base,Base,official-cardlist,EB02/base/EB02-011.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-011.png?260305,3252,249,3923,HIGH,exact_code_plus_base_flag,3923,629102,Arlong,Arlong,EB02-011,SR,,tcgcsv,3750,3923,2.0,4.49,25.0,3.43,,,2026-04-02 03:06:19,tcgcsv,EB02-011,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
73,EB02-012,Gaimon,C,,253,73,EB02-012,,base,Base,official-cardlist,EB02/base/EB02-012.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-012.png?260305,3254,253,3925,HIGH,exact_code_plus_base_flag,3925,629104,Gaimon,Gaimon,EB02-012,C,,tcgcsv,3752,3925,0.01,0.1,1.5,0.06,,,2026-04-02 03:06:19,tcgcsv,EB02-012,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
74,EB02-013,Carrot,C,,255,74,EB02-013,,base,Base,official-cardlist,EB02/base/EB02-013.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-013.png?260305,3255,255,3926,HIGH,exact_code_plus_base_flag,3926,629105,Carrot,Carrot,EB02-013,C,,tcgcsv,3753,3926,0.01,0.27,2.39,0.27,,,2026-04-02 03:06:19,tcgcsv,EB02-013,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
75,EB02-014,Sarfunkel,C,,257,75,EB02-014,,base,Base,official-cardlist,EB02/base/EB02-014.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-014.png?260305,3256,257,3927,HIGH,exact_code_plus_base_flag,3927,629106,Sarfunkel,Sarfunkel,EB02-014,C,,tcgcsv,3754,3927,0.01,0.1,1.5,0.07,,,2026-04-02 03:06:19,tcgcsv,EB02-014,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
76,EB02-015,Jewelry Bonney,SR,,259,76,EB02-015,,base,Base,official-cardlist,EB02/base/EB02-015.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-015.png?260305,3257,259,3928,HIGH,exact_code_plus_base_flag,3928,629107,Jewelry Bonney,Jewelry Bonney,EB02-015,SR,,tcgcsv,3755,3928,1.0,2.14,15.0,1.87,,,2026-04-02 03:06:19,tcgcsv,EB02-015,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
77,EB02-016,Chopperman,C,,263,77,EB02-016,,base,Base,official-cardlist,EB02/base/EB02-016.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-016.png?260305,3259,263,3930,HIGH,exact_code_plus_base_flag,3930,629109,Chopperman,Chopperman,EB02-016,C,,tcgcsv,3757,3930,0.01,0.24,1.99,0.22,,,2026-04-02 03:06:19,tcgcsv,EB02-016,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
78,EB02-017,Nami,R,,265,78,EB02-017,,base,Base,official-cardlist,EB02/base/EB02-017.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-017.png?260305,3260,265,3931,HIGH,exact_code_plus_base_flag,3931,629110,Nami,Nami,EB02-017,R,,tcgcsv,3758,3931,4.75,20.0,60.0,12.22,,,2026-04-02 03:06:19,tcgcsv,EB02-017,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
79,EB02-018,Buggy,R,,270,79,EB02-018,,base,Base,official-cardlist,EB02/base/EB02-018.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-018.png?260305,3262,270,3933,HIGH,exact_code_plus_base_flag,3933,629112,Buggy,Buggy,EB02-018,R,,tcgcsv,3760,3933,0.25,0.53,59.0,0.5,,,2026-04-02 03:06:19,tcgcsv,EB02-018,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
80,EB02-019,Roronoa Zoro,R,,272,80,EB02-019,,base,Base,official-cardlist,EB02/base/EB02-019.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-019.png?260305,1171,272,1608,HIGH,exact_code_plus_base_flag,1608,641202,Roronoa Zoro (Tournament Pack 2025 Vol. 3),Roronoa Zoro Tournament Pack 2025 Vol 3,EB02-019,R,,tcgcsv,1486,1608,0.18,0.36,25.0,0.31,,,2026-04-02 03:06:17,tcgcsv,EB02-019,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
81,EB02-020,We Are!,R,,278,81,EB02-020,,base,Base,official-cardlist,EB02/base/EB02-020.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-020.png?260305,3264,278,3935,HIGH,exact_code_plus_base_flag,3935,629114,We Are!,We Are,EB02-020,R,,tcgcsv,3762,3935,0.75,1.77,15.0,1.25,,,2026-04-02 03:06:19,tcgcsv,EB02-020,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
82,EB02-021,Gum-Gum Giant Pistol,C,,280,82,EB02-021,,base,Base,official-cardlist,EB02/base/EB02-021.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-021.png?260305,3265,280,3936,HIGH,exact_code_plus_base_flag,3936,629115,Gum-Gum Giant Pistol,Gum Gum Giant Pistol,EB02-021,C,,tcgcsv,3763,3936,0.01,0.2,1.99,0.16,,,2026-04-02 03:06:19,tcgcsv,EB02-021,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
83,EB02-022,Usopp,R,,282,83,EB02-022,,base,Base,official-cardlist,EB02/base/EB02-022.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-022.png?260305,3266,282,3937,HIGH,exact_code_plus_base_flag,3937,629116,Usopp,Usopp,EB02-022,R,,tcgcsv,3764,3937,0.04,0.27,4.0,0.25,,,2026-04-02 03:06:19,tcgcsv,EB02-022,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
84,EB02-023,Crocodile,C,,286,84,EB02-023,,base,Base,official-cardlist,EB02/base/EB02-023.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-023.png?260305,3268,286,3939,HIGH,exact_code_plus_base_flag,3939,629118,Crocodile,Crocodile,EB02-023,C,,tcgcsv,3766,3939,0.01,0.15,1.49,0.13,,,2026-04-02 03:06:19,tcgcsv,EB02-023,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
85,EB02-024,Sogeking,C,,288,85,EB02-024,,base,Base,official-cardlist,EB02/base/EB02-024.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-024.png?260305,3269,288,3940,HIGH,exact_code_plus_base_flag,3940,629119,Sogeking,Sogeking,EB02-024,C,,tcgcsv,3767,3940,0.01,0.13,1.49,0.13,,,2026-04-02 03:06:19,tcgcsv,EB02-024,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
86,EB02-025,Donquixote Rosinante,R,,290,86,EB02-025,,base,Base,official-cardlist,EB02/base/EB02-025.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-025.png?260305,3270,290,3941,HIGH,exact_code_plus_base_flag,3941,629120,Donquixote Rosinante,Donquixote Rosinante,EB02-025,R,,tcgcsv,3768,3941,0.07,0.25,5.0,0.22,,,2026-04-02 03:06:19,tcgcsv,EB02-025,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
87,EB02-026,Nefeltari Vivi,SR,,292,87,EB02-026,,base,Base,official-cardlist,EB02/base/EB02-026.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-026.png?260305,3271,292,3942,HIGH,exact_code_plus_base_flag,3942,629121,Nefeltari Vivi,Nefeltari Vivi,EB02-026,SR,,tcgcsv,3769,3942,5.23,9.82,20.0,7.19,,,2026-04-02 03:06:19,tcgcsv,EB02-026,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
88,EB02-027,Vista,C,,299,88,EB02-027,,base,Base,official-cardlist,EB02/base/EB02-027.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-027.png?260305,3273,299,3944,HIGH,exact_code_plus_base_flag,3944,629123,Vista,Vista,EB02-027,C,,tcgcsv,3771,3944,0.01,0.1,1.5,0.07,,,2026-04-02 03:06:19,tcgcsv,EB02-027,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
89,EB02-028,Portgas.D.Ace,R,OP13,301,89,EB02-028,,base,Base,official-cardlist,EB02/sp/EB02-028_sp.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-028.png?260305,3274,301,3945,HIGH,exact_code_plus_base_flag,3945,629124,Portgas.D.Ace,PortgasDAce,EB02-028,R,,tcgcsv,3772,3945,0.1,0.3,4.0,0.28,,,2026-04-02 03:06:19,tcgcsv,EB02-028,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
90,EB02-029,Grandpa Ryu,C,,305,90,EB02-029,,base,Base,official-cardlist,EB02/base/EB02-029.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-029.png?260305,3275,305,3946,HIGH,exact_code_plus_base_flag,3946,629125,Grandpa Ryu,Grandpa Ryu,EB02-029,C,,tcgcsv,3773,3946,0.01,0.1,1.5,0.06,,,2026-04-02 03:06:19,tcgcsv,EB02-029,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
91,EB02-030,And That's When Somebody Makes Fun of Their Friend's Dream!!!!,C,,307,91,EB02-030,,base,Base,official-cardlist,EB02/base/EB02-030.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-030.png?260305,3276,307,3947,HIGH,exact_code_plus_base_flag,3947,629126,And That's When Somebody Makes Fun of Their Friend's Dream!!!!,And Thats When Somebody Makes Fun of Their Friends Dream,EB02-030,C,,tcgcsv,3774,3947,0.01,0.15,1.5,0.1,,,2026-04-02 03:06:19,tcgcsv,EB02-030,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
92,EB02-031,Hope,R,,309,92,EB02-031,,base,Base,official-cardlist,EB02/base/EB02-031.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-031.png?260305,3277,309,3948,HIGH,exact_code_plus_base_flag,3948,629127,Hope,Hope,EB02-031,R,,tcgcsv,3775,3948,0.21,0.5,5.0,0.44,,,2026-04-02 03:06:19,tcgcsv,EB02-031,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
93,EB02-032,Iceburg,C,,311,93,EB02-032,,base,Base,official-cardlist,EB02/base/EB02-032.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-032.png?260305,3278,311,3949,HIGH,exact_code_plus_base_flag,3949,629128,Iceburg,Iceburg,EB02-032,C,,tcgcsv,3776,3949,0.01,0.11,1.5,0.06,,,2026-04-02 03:06:19,tcgcsv,EB02-032,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
94,EB02-033,Klabautermann,C,,313,94,EB02-033,,base,Base,official-cardlist,EB02/base/EB02-033.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-033.png?260305,3279,313,3950,HIGH,exact_code_plus_base_flag,3950,629129,Klabautermann,Klabautermann,EB02-033,C,,tcgcsv,3777,3950,0.01,0.1,1.5,0.06,,,2026-04-02 03:06:19,tcgcsv,EB02-033,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
95,EB02-034,Komei,C,,315,95,EB02-034,,base,Base,official-cardlist,EB02/base/EB02-034.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-034.png?260305,3280,315,3951,HIGH,exact_code_plus_base_flag,3951,629130,Komei,Komei,EB02-034,C,,tcgcsv,3778,3951,0.01,0.1,1.5,0.06,,,2026-04-02 03:06:19,tcgcsv,EB02-034,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
96,EB02-035,Sanji & Pudding,SR,,317,96,EB02-035,,base,Base,official-cardlist,EB02/base/EB02-035.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-035.png?260305,3281,317,3952,HIGH,exact_code_plus_base_flag,3952,629131,Sanji & Pudding,Sanji and Pudding,EB02-035,SR,,tcgcsv,3779,3952,11.99,17.13,38.86,13.95,,,2026-04-02 03:06:19,tcgcsv,EB02-035,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
97,EB02-036,Nico Robin,R,,321,97,EB02-036,,base,Base,official-cardlist,EB02/base/EB02-036.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-036.png?260305,3283,321,3954,HIGH,exact_code_plus_base_flag,3954,629133,Nico Robin,Nico Robin,EB02-036,R,,tcgcsv,3781,3954,0.5,1.0,5.0,0.97,,,2026-04-02 03:06:19,tcgcsv,EB02-036,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
98,EB02-037,Franky,R,,325,98,EB02-037,,base,Base,official-cardlist,EB02/base/EB02-037.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-037.png?260305,3285,325,3956,HIGH,exact_code_plus_base_flag,3956,629135,Franky,Franky,EB02-037,R,,tcgcsv,3783,3956,0.1,0.33,3.0,0.31,,,2026-04-02 03:06:19,tcgcsv,EB02-037,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
99,EB02-038,Magellan,C,,327,99,EB02-038,,base,Base,official-cardlist,EB02/base/EB02-038.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-038.png?260305,3286,327,3957,HIGH,exact_code_plus_base_flag,3957,629136,Magellan,Magellan,EB02-038,C,,tcgcsv,3784,3957,0.01,0.1,1.5,0.06,,,2026-04-02 03:06:19,tcgcsv,EB02-038,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
100,EB02-039,GERMA 66,C,,329,100,EB02-039,,base,Base,official-cardlist,EB02/base/EB02-039.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-039.png?260305,3287,329,3958,HIGH,exact_code_plus_base_flag,3958,629137,GERMA 66,GERMA 66,EB02-039,C,,tcgcsv,3785,3958,0.01,0.12,1.5,0.09,,,2026-04-02 03:06:19,tcgcsv,EB02-039,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
101,EB02-040,BRAND NEW WORLD,R,,331,101,EB02-040,,base,Base,official-cardlist,EB02/base/EB02-040.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-040.png?260305,3288,331,3959,HIGH,exact_code_plus_base_flag,3959,629138,BRAND NEW WORLD,BRAND NEW WORLD,EB02-040,R,,tcgcsv,3786,3959,0.23,0.54,5.0,0.5,,,2026-04-02 03:06:19,tcgcsv,EB02-040,1,1,1,0,1,0,missing_tcgplayer_product_id_only,price_via_chain_tcgplayer_id_missing
